city,group,sub_group,year,value
SINTANG,2022,Rokok dan Tembakau,2022,0.9774999999999996
KOTA PONTIANAK,2022,Rokok dan Tembakau,2022,1.0799999999999998
KOTA SINGKAWANG,2022,Rokok dan Tembakau,2022,0.6616666666666666
SAMPIT,2022,Rokok dan Tembakau,2022,1.0066666666666666
KOTA PALANGKA RAYA,2022,Rokok dan Tembakau,2022,0.5058333333333332
KOTA BARU,2022,Rokok dan Tembakau,2022,0.7325
TANJUNG,2022,Rokok dan Tembakau,2022,0.8983333333333334
KOTA BANJARMASIN,2022,Rokok dan Tembakau,2022,0.9433333333333334
KOTA BALIKPAPAN,2022,Rokok dan Tembakau,2022,0.7774999999999999
KOTA SAMARINDA,2022,Rokok dan Tembakau,2022,0.9008333333333336
TANJUNG SELOR,2022,Rokok dan Tembakau,2022,0.6658333333333334
KOTA TARAKAN,2022,Rokok dan Tembakau,2022,0.4083333333333334
KOTA MANADO,2022,Rokok dan Tembakau,2022,0.5825
KOTA KOTAMOBAGU,2022,Rokok dan Tembakau,2022,1.0725000000000002
LUWUK,2022,Rokok dan Tembakau,2022,0.5483333333333332
KOTA PALU,2022,Rokok dan Tembakau,2022,0.5983333333333334
BULUKUMBA,2022,Rokok dan Tembakau,2022,0.3749999999999999
WATAMPONE,2022,Rokok dan Tembakau,2022,0.5525000000000001
KOTA MAKASSAR,2022,Rokok dan Tembakau,2022,0.9475
KOTA PARE-PARE,2022,Rokok dan Tembakau,2022,0.3899999999999999
KOTA PALOPO,2022,Rokok dan Tembakau,2022,0.4466666666666666
KOTA KENDARI,2022,Rokok dan Tembakau,2022,0.6941666666666667
KOTA BUA-BAU,2022,Rokok dan Tembakau,2022,1.1883333333333332
KOTA GORONTALO,2022,Rokok dan Tembakau,2022,1.1925
MAMUJU,2022,Rokok dan Tembakau,2022,0.7275
KOTA AMBON,2022,Rokok dan Tembakau,2022,1.4408333333333332
KOTA TUAL,2022,Rokok dan Tembakau,2022,0.635
KOTA TERNATE,2022,Rokok dan Tembakau,2022,0.6241666666666668
MANOKWARI,2022,Rokok dan Tembakau,2022,0.6825
KOTA SORONG,2022,Rokok dan Tembakau,2022,0.9958333333333336
MERAUKE,2022,Rokok dan Tembakau,2022,0.7275
TIMIKA,2022,Rokok dan Tembakau,2022,0.995
KOTA JAYAPURA,2022,Rokok dan Tembakau,2022,0.7483333333333334
INDONESIA,2022,Rokok dan Tembakau,2022,0.7158333333333333
KOTA MEULABOH,2023,"Makanan, Minuman dan Tembakau",2023,0.06
KOTA BANDA ACEH,2023,"Makanan, Minuman dan Tembakau",2023,0.2883333333333333
KOTA LHOKSEUMAWE,2023,"Makanan, Minuman dan Tembakau",2023,0.1166666666666666
KOTA SIBOLGA,2023,"Makanan, Minuman dan Tembakau",2023,0.2266666666666667
KOTA PEMATANG SIANTAR,2023,"Makanan, Minuman dan Tembakau",2023,0.1941666666666666
KOTA MEDAN,2023,"Makanan, Minuman dan Tembakau",2023,0.3166666666666666
KOTA PADANGSIDIMPUAN,2023,"Makanan, Minuman dan Tembakau",2023,0.38
KOTA GUNUNGSITOLI,2023,"Makanan, Minuman dan Tembakau",2023,0.2233333333333333
KOTA PADANG,2023,"Makanan, Minuman dan Tembakau",2023,0.4258333333333333
KOTA BUKITTINGGI,2023,"Makanan, Minuman dan Tembakau",2023,0.2691666666666667
TEMBILAHAN,2023,"Makanan, Minuman dan Tembakau",2023,0.2533333333333334
KOTA PEKANBARU,2023,"Makanan, Minuman dan Tembakau",2023,0.4366666666666666
KOTA DUMAI,2023,"Makanan, Minuman dan Tembakau",2023,0.3416666666666667
BUNGO,2023,"Makanan, Minuman dan Tembakau",2023,0.5816666666666667
KOTA JAMBI,2023,"Makanan, Minuman dan Tembakau",2023,0.6466666666666666
KOTA PALEMBANG,2023,"Makanan, Minuman dan Tembakau",2023,0.5941666666666666
KOTA LUBUKLINGGAU,2023,"Makanan, Minuman dan Tembakau",2023,0.4916666666666666
KOTA BENGKULU,2023,"Makanan, Minuman dan Tembakau",2023,0.5066666666666667
KOTA BANDAR LAMPUNG,2023,"Makanan, Minuman dan Tembakau",2023,0.7525000000000001
KOTA METRO,2023,"Makanan, Minuman dan Tembakau",2023,0.7591666666666668
TANJUNG PANDAN,2023,"Makanan, Minuman dan Tembakau",2023,0.5308333333333333
KOTA PANGKAL PINANG,2023,"Makanan, Minuman dan Tembakau",2023,0.3591666666666667
KOTA BATAM,2023,"Makanan, Minuman dan Tembakau",2023,0.4583333333333333
KOTA TANJUNG PINANG,2023,"Makanan, Minuman dan Tembakau",2023,0.3433333333333334
DKI JAKARTA,2023,"Makanan, Minuman dan Tembakau",2023,0.5183333333333333
KOTA BOGOR,2023,"Makanan, Minuman dan Tembakau",2023,0.5750000000000001
KOTA SUKABUMI,2023,"Makanan, Minuman dan Tembakau",2023,0.4683333333333334
KOTA BANDUNG,2023,"Makanan, Minuman dan Tembakau",2023,0.5241666666666667
KOTA CIREBON,2023,"Makanan, Minuman dan Tembakau",2023,0.46
KOTA BEKASI,2023,"Makanan, Minuman dan Tembakau",2023,0.5816666666666667
KOTA DEPOK,2023,"Makanan, Minuman dan Tembakau",2023,0.4366666666666667
KOTA TASIKMALAYA,2023,"Makanan, Minuman dan Tembakau",2023,0.5725
CILACAP,2023,"Makanan, Minuman dan Tembakau",2023,0.4866666666666666
PURWOKERTO,2023,"Makanan, Minuman dan Tembakau",2023,0.5816666666666667
KUDUS,2023,"Makanan, Minuman dan Tembakau",2023,0.6191666666666665
KOTA SURAKARTA,2023,"Makanan, Minuman dan Tembakau",2023,0.7483333333333332
KOTA SEMARANG,2023,"Makanan, Minuman dan Tembakau",2023,0.6083333333333335
KOTA TEGAL,2023,"Makanan, Minuman dan Tembakau",2023,0.6466666666666666
KOTA YOGYAKARTA,2023,"Makanan, Minuman dan Tembakau",2023,0.6124999999999999
JEMBER,2023,"Makanan, Minuman dan Tembakau",2023,0.4874999999999999
BANYUWANGI,2023,"Makanan, Minuman dan Tembakau",2023,0.3141666666666666
SUMENEP,2023,"Makanan, Minuman dan Tembakau",2023,0.7408333333333332
KOTA KEDIRI,2023,"Makanan, Minuman dan Tembakau",2023,0.5366666666666667
KOTA MALANG,2023,"Makanan, Minuman dan Tembakau",2023,0.5841666666666668
KOTA PROBOLINGGO,2023,"Makanan, Minuman dan Tembakau",2023,0.3766666666666667
KOTA MADIUN,2023,"Makanan, Minuman dan Tembakau",2023,0.5625000000000001
KOTA SURABAYA,2023,"Makanan, Minuman dan Tembakau",2023,0.515
KOTA TANGERANG,2023,"Makanan, Minuman dan Tembakau",2023,0.5866666666666666
KOTA CILEGON,2023,"Makanan, Minuman dan Tembakau",2023,0.6091666666666665
KOTA SERANG,2023,"Makanan, Minuman dan Tembakau",2023,0.3658333333333332
SINGARAJA,2023,"Makanan, Minuman dan Tembakau",2023,0.81
KOTA DENPASAR,2023,"Makanan, Minuman dan Tembakau",2023,0.5183333333333333
KOTA MATARAM,2023,"Makanan, Minuman dan Tembakau",2023,0.3999999999999999
KOTA BIMA,2023,"Makanan, Minuman dan Tembakau",2023,0.4758333333333334
WAINGAPU,2023,"Makanan, Minuman dan Tembakau",2023,0.4458333333333334
MAUMERE,2023,"Makanan, Minuman dan Tembakau",2023,0.4825
KOTA KUPANG,2023,"Makanan, Minuman dan Tembakau",2023,0.2108333333333333
SINTANG,2023,"Makanan, Minuman dan Tembakau",2023,0.1966666666666666
KOTA PONTIANAK,2023,"Makanan, Minuman dan Tembakau",2023,0.2641666666666666
KOTA SINGKAWANG,2023,"Makanan, Minuman dan Tembakau",2023,0.1966666666666666
SAMPIT,2023,"Makanan, Minuman dan Tembakau",2023,0.4366666666666667
KOTA PALANGKA RAYA,2023,"Makanan, Minuman dan Tembakau",2023,0.5766666666666667
KOTA BARU,2023,"Makanan, Minuman dan Tembakau",2023,0.6408333333333333
TANJUNG,2023,"Makanan, Minuman dan Tembakau",2023,0.2649999999999999
KOTA BANJARMASIN,2023,"Makanan, Minuman dan Tembakau",2023,0.2616666666666666
KOTA BALIKPAPAN,2023,"Makanan, Minuman dan Tembakau",2023,0.5491666666666667
KOTA SAMARINDA,2023,"Makanan, Minuman dan Tembakau",2023,0.6774999999999999
TANJUNG SELOR,2023,"Makanan, Minuman dan Tembakau",2023,0.4925
KOTA TARAKAN,2023,"Makanan, Minuman dan Tembakau",2023,0.2583333333333333
KOTA MANADO,2023,"Makanan, Minuman dan Tembakau",2023,0.5683333333333334
KOTA KOTAMOBAGU,2023,"Makanan, Minuman dan Tembakau",2023,0.5499999999999999
LUWUK,2023,"Makanan, Minuman dan Tembakau",2023,0.6241666666666666
KOTA PALU,2023,"Makanan, Minuman dan Tembakau",2023,0.4458333333333333
BULUKUMBA,2023,"Makanan, Minuman dan Tembakau",2023,0.5225
WATAMPONE,2023,"Makanan, Minuman dan Tembakau",2023,0.5133333333333333
KOTA MAKASSAR,2023,"Makanan, Minuman dan Tembakau",2023,0.5525000000000001
KOTA PARE-PARE,2023,"Makanan, Minuman dan Tembakau",2023,0.3666666666666667
KOTA PALOPO,2023,"Makanan, Minuman dan Tembakau",2023,0.3683333333333334
KOTA KENDARI,2023,"Makanan, Minuman dan Tembakau",2023,0.3683333333333334
KOTA BUA-BAU,2023,"Makanan, Minuman dan Tembakau",2023,0.4750000000000001
KOTA GORONTALO,2023,"Makanan, Minuman dan Tembakau",2023,0.6858333333333334
MAMUJU,2023,"Makanan, Minuman dan Tembakau",2023,0.1741666666666666
KOTA AMBON,2023,"Makanan, Minuman dan Tembakau",2023,0.435
KOTA TUAL,2023,"Makanan, Minuman dan Tembakau",2023,0.2149999999999999
KOTA TERNATE,2023,"Makanan, Minuman dan Tembakau",2023,0.4566666666666666
MANOKWARI,2023,"Makanan, Minuman dan Tembakau",2023,0.2533333333333333
KOTA SORONG,2023,"Makanan, Minuman dan Tembakau",2023,0.4574999999999998
MERAUKE,2023,"Makanan, Minuman dan Tembakau",2023,0.6266666666666666
TIMIKA,2023,"Makanan, Minuman dan Tembakau",2023,0.4325
KOTA JAYAPURA,2023,"Makanan, Minuman dan Tembakau",2023,0.1441666666666667
INDONESIA,2023,"Makanan, Minuman dan Tembakau",2023,0.5016666666666667
KOTA MEULABOH,2023,Makanan,2023,0.0058333333333333
KOTA BANDA ACEH,2023,Makanan,2023,0.2333333333333333
KOTA LHOKSEUMAWE,2023,Makanan,2023,0.0716666666666667
KOTA SIBOLGA,2023,Makanan,2023,0.1016666666666666
KOTA PEMATANG SIANTAR,2023,Makanan,2023,0.1275
KOTA MEDAN,2023,Makanan,2023,0.2941666666666667
KOTA PADANGSIDIMPUAN,2023,Makanan,2023,0.3625
KOTA GUNUNGSITOLI,2023,Makanan,2023,0.1691666666666667
KOTA PADANG,2023,Makanan,2023,0.3966666666666666
KOTA BUKITTINGGI,2023,Makanan,2023,0.2449999999999999
TEMBILAHAN,2023,Makanan,2023,0.2375
KOTA PEKANBARU,2023,Makanan,2023,0.46
KOTA DUMAI,2023,Makanan,2023,0.2649999999999999
BUNGO,2023,Makanan,2023,0.5275
KOTA JAMBI,2023,Makanan,2023,0.62
KOTA PALEMBANG,2023,Makanan,2023,0.5925
KOTA LUBUKLINGGAU,2023,Makanan,2023,0.5016666666666666
KOTA BENGKULU,2023,Makanan,2023,0.4783333333333333
KOTA BANDAR LAMPUNG,2023,Makanan,2023,0.7816666666666666
KOTA METRO,2023,Makanan,2023,0.7941666666666668
TANJUNG PANDAN,2023,Makanan,2023,0.5033333333333334
KOTA PANGKAL PINANG,2023,Makanan,2023,0.2483333333333333
KOTA BATAM,2023,Makanan,2023,0.4158333333333333
KOTA TANJUNG PINANG,2023,Makanan,2023,0.2933333333333334
DKI JAKARTA,2023,Makanan,2023,0.5399999999999999
KOTA BOGOR,2023,Makanan,2023,0.6108333333333335
KOTA SUKABUMI,2023,Makanan,2023,0.4491666666666667
KOTA BANDUNG,2023,Makanan,2023,0.5183333333333333
KOTA CIREBON,2023,Makanan,2023,0.4224999999999999
KOTA BEKASI,2023,Makanan,2023,0.5575
KOTA DEPOK,2023,Makanan,2023,0.48
KOTA TASIKMALAYA,2023,Makanan,2023,0.6024999999999999
CILACAP,2023,Makanan,2023,0.5108333333333333
PURWOKERTO,2023,Makanan,2023,0.5841666666666666
KUDUS,2023,Makanan,2023,0.6175
KOTA SURAKARTA,2023,Makanan,2023,0.7583333333333333
KOTA SEMARANG,2023,Makanan,2023,0.61
KOTA TEGAL,2023,Makanan,2023,0.6841666666666667
KOTA YOGYAKARTA,2023,Makanan,2023,0.56
JEMBER,2023,Makanan,2023,0.4766666666666666
BANYUWANGI,2023,Makanan,2023,0.2841666666666667
SUMENEP,2023,Makanan,2023,0.8016666666666666
KOTA KEDIRI,2023,Makanan,2023,0.5933333333333334
KOTA MALANG,2023,Makanan,2023,0.5758333333333333
KOTA PROBOLINGGO,2023,Makanan,2023,0.3533333333333333
KOTA MADIUN,2023,Makanan,2023,0.5299999999999999
KOTA SURABAYA,2023,Makanan,2023,0.54
KOTA TANGERANG,2023,Makanan,2023,0.64
KOTA CILEGON,2023,Makanan,2023,0.6075
KOTA SERANG,2023,Makanan,2023,0.2816666666666667
SINGARAJA,2023,Makanan,2023,0.9075
KOTA DENPASAR,2023,Makanan,2023,0.5341666666666666
KOTA MATARAM,2023,Makanan,2023,0.355
KOTA BIMA,2023,Makanan,2023,0.4483333333333333
WAINGAPU,2023,Makanan,2023,0.5166666666666666
MAUMERE,2023,Makanan,2023,0.4875
KOTA KUPANG,2023,Makanan,2023,0.06
SINTANG,2023,Makanan,2023,0.1616666666666666
KOTA PONTIANAK,2023,Makanan,2023,0.2183333333333333
KOTA SINGKAWANG,2023,Makanan,2023,0.1183333333333333
SAMPIT,2023,Makanan,2023,0.4041666666666666
KOTA PALANGKA RAYA,2023,Makanan,2023,0.5691666666666667
KOTA BARU,2023,Makanan,2023,0.5599999999999999
TANJUNG,2023,Makanan,2023,0.1999999999999999
KOTA BANJARMASIN,2023,Makanan,2023,0.1566666666666666
KOTA BALIKPAPAN,2023,Makanan,2023,0.5641666666666666
KOTA SAMARINDA,2023,Makanan,2023,0.6883333333333335
TANJUNG SELOR,2023,Makanan,2023,0.5225000000000001
KOTA TARAKAN,2023,Makanan,2023,0.2324999999999999
KOTA MANADO,2023,Makanan,2023,0.7641666666666667
KOTA KOTAMOBAGU,2023,Makanan,2023,0.5408333333333334
LUWUK,2023,Makanan,2023,0.7058333333333334
KOTA PALU,2023,Makanan,2023,0.4391666666666666
BULUKUMBA,2023,Makanan,2023,0.62
WATAMPONE,2023,Makanan,2023,0.5591666666666665
KOTA MAKASSAR,2023,Makanan,2023,0.575
KOTA PARE-PARE,2023,Makanan,2023,0.4158333333333333
KOTA PALOPO,2023,Makanan,2023,0.3699999999999999
KOTA KENDARI,2023,Makanan,2023,0.3016666666666667
KOTA BUA-BAU,2023,Makanan,2023,0.5591666666666667
KOTA GORONTALO,2023,Makanan,2023,0.7591666666666667
MAMUJU,2023,Makanan,2023,0.1258333333333333
KOTA AMBON,2023,Makanan,2023,0.3616666666666666
KOTA TUAL,2023,Makanan,2023,0.1041666666666666
KOTA TERNATE,2023,Makanan,2023,0.4858333333333333
MANOKWARI,2023,Makanan,2023,0.0899999999999999
KOTA SORONG,2023,Makanan,2023,0.4366666666666666
MERAUKE,2023,Makanan,2023,0.5983333333333333
TIMIKA,2023,Makanan,2023,0.3999999999999999
KOTA JAYAPURA,2023,Makanan,2023,0.0566666666666666
INDONESIA,2023,Makanan,2023,0.5041666666666668
KOTA MEULABOH,2023,Minuman yang Tidak Beralkohol,2023,0.0708333333333333
KOTA BANDA ACEH,2023,Minuman yang Tidak Beralkohol,2023,0.0433333333333333
KOTA LHOKSEUMAWE,2023,Minuman yang Tidak Beralkohol,2023,0.0524999999999999
KOTA SIBOLGA,2023,Minuman yang Tidak Beralkohol,2023,0.4825
KOTA PEMATANG SIANTAR,2023,Minuman yang Tidak Beralkohol,2023,0.1949999999999999
KOTA MEDAN,2023,Minuman yang Tidak Beralkohol,2023,0.1258333333333333
KOTA PADANGSIDIMPUAN,2023,Minuman yang Tidak Beralkohol,2023,0.2091666666666667
KOTA GUNUNGSITOLI,2023,Minuman yang Tidak Beralkohol,2023,0.3241666666666666
KOTA PADANG,2023,Minuman yang Tidak Beralkohol,2023,0.0866666666666666
KOTA BUKITTINGGI,2023,Minuman yang Tidak Beralkohol,2023,0.0258333333333333
TEMBILAHAN,2023,Minuman yang Tidak Beralkohol,2023,0.2758333333333333
KOTA PEKANBARU,2023,Minuman yang Tidak Beralkohol,2023,0.0708333333333333
KOTA DUMAI,2023,Minuman yang Tidak Beralkohol,2023,0.0758333333333333
BUNGO,2023,Minuman yang Tidak Beralkohol,2023,0.3166666666666666
KOTA JAMBI,2023,Minuman yang Tidak Beralkohol,2023,0.5883333333333333
KOTA PALEMBANG,2023,Minuman yang Tidak Beralkohol,2023,0.2275
KOTA LUBUKLINGGAU,2023,Minuman yang Tidak Beralkohol,2023,0.4108333333333334
KOTA BENGKULU,2023,Minuman yang Tidak Beralkohol,2023,0.2425
KOTA BANDAR LAMPUNG,2023,Minuman yang Tidak Beralkohol,2023,0.3974999999999999
KOTA METRO,2023,Minuman yang Tidak Beralkohol,2023,0.1391666666666667
TANJUNG PANDAN,2023,Minuman yang Tidak Beralkohol,2023,0.2483333333333333
KOTA PANGKAL PINANG,2023,Minuman yang Tidak Beralkohol,2023,0.3016666666666667
KOTA BATAM,2023,Minuman yang Tidak Beralkohol,2023,0.2358333333333333
KOTA TANJUNG PINANG,2023,Minuman yang Tidak Beralkohol,2023,0.0183333333333333
DKI JAKARTA,2023,Minuman yang Tidak Beralkohol,2023,0.1308333333333333
KOTA BOGOR,2023,Minuman yang Tidak Beralkohol,2023,0.4033333333333333
KOTA SUKABUMI,2023,Minuman yang Tidak Beralkohol,2023,0.2625
KOTA BANDUNG,2023,Minuman yang Tidak Beralkohol,2023,0.1875
KOTA CIREBON,2023,Minuman yang Tidak Beralkohol,2023,0.1183333333333333
KOTA BEKASI,2023,Minuman yang Tidak Beralkohol,2023,0.3791666666666667
KOTA DEPOK,2023,Minuman yang Tidak Beralkohol,2023,0.1475
KOTA TASIKMALAYA,2023,Minuman yang Tidak Beralkohol,2023,0.2533333333333333
CILACAP,2023,Minuman yang Tidak Beralkohol,2023,0.2033333333333332
PURWOKERTO,2023,Minuman yang Tidak Beralkohol,2023,0.1591666666666666
KUDUS,2023,Minuman yang Tidak Beralkohol,2023,0.1749999999999999
KOTA SURAKARTA,2023,Minuman yang Tidak Beralkohol,2023,0.4216666666666667
KOTA SEMARANG,2023,Minuman yang Tidak Beralkohol,2023,0.3158333333333333
KOTA TEGAL,2023,Minuman yang Tidak Beralkohol,2023,0.3033333333333334
KOTA YOGYAKARTA,2023,Minuman yang Tidak Beralkohol,2023,0.3116666666666667
JEMBER,2023,Minuman yang Tidak Beralkohol,2023,0.1575
BANYUWANGI,2023,Minuman yang Tidak Beralkohol,2023,0.2741666666666666
SUMENEP,2023,Minuman yang Tidak Beralkohol,2023,0.2625
KOTA KEDIRI,2023,Minuman yang Tidak Beralkohol,2023,0.16
KOTA MALANG,2023,Minuman yang Tidak Beralkohol,2023,0.205
KOTA PROBOLINGGO,2023,Minuman yang Tidak Beralkohol,2023,0.1466666666666667
KOTA MADIUN,2023,Minuman yang Tidak Beralkohol,2023,0.1558333333333333
KOTA SURABAYA,2023,Minuman yang Tidak Beralkohol,2023,0.2883333333333333
KOTA TANGERANG,2023,Minuman yang Tidak Beralkohol,2023,0.0866666666666666
KOTA CILEGON,2023,Minuman yang Tidak Beralkohol,2023,0.25
KOTA SERANG,2023,Minuman yang Tidak Beralkohol,2023,0.2366666666666667
SINGARAJA,2023,Minuman yang Tidak Beralkohol,2023,0.2825
KOTA DENPASAR,2023,Minuman yang Tidak Beralkohol,2023,0.1816666666666666
KOTA MATARAM,2023,Minuman yang Tidak Beralkohol,2023,0.37
KOTA BIMA,2023,Minuman yang Tidak Beralkohol,2023,0.1516666666666667
WAINGAPU,2023,Minuman yang Tidak Beralkohol,2023,-0.3358333333333332
MAUMERE,2023,Minuman yang Tidak Beralkohol,2023,0.2683333333333333
KOTA KUPANG,2023,Minuman yang Tidak Beralkohol,2023,0.1616666666666666
SINTANG,2023,Minuman yang Tidak Beralkohol,2023,0.1158333333333333
KOTA PONTIANAK,2023,Minuman yang Tidak Beralkohol,2023,0.1824999999999999
KOTA SINGKAWANG,2023,Minuman yang Tidak Beralkohol,2023,0.1841666666666666
SAMPIT,2023,Minuman yang Tidak Beralkohol,2023,0.0816666666666666
KOTA PALANGKA RAYA,2023,Minuman yang Tidak Beralkohol,2023,0.1866666666666666
KOTA BARU,2023,Minuman yang Tidak Beralkohol,2023,0.25
TANJUNG,2023,Minuman yang Tidak Beralkohol,2023,0.015
KOTA BANJARMASIN,2023,Minuman yang Tidak Beralkohol,2023,0.3816666666666666
KOTA BALIKPAPAN,2023,Minuman yang Tidak Beralkohol,2023,0.2133333333333333
KOTA SAMARINDA,2023,Minuman yang Tidak Beralkohol,2023,0.1575
TANJUNG SELOR,2023,Minuman yang Tidak Beralkohol,2023,0.0433333333333333
KOTA TARAKAN,2023,Minuman yang Tidak Beralkohol,2023,0.22
KOTA MANADO,2023,Minuman yang Tidak Beralkohol,2023,-0.1491666666666666
KOTA KOTAMOBAGU,2023,Minuman yang Tidak Beralkohol,2023,0.2191666666666667
LUWUK,2023,Minuman yang Tidak Beralkohol,2023,0.0249999999999999
KOTA PALU,2023,Minuman yang Tidak Beralkohol,2023,0.1158333333333333
BULUKUMBA,2023,Minuman yang Tidak Beralkohol,2023,0.0966666666666666
WATAMPONE,2023,Minuman yang Tidak Beralkohol,2023,0.0941666666666666
KOTA MAKASSAR,2023,Minuman yang Tidak Beralkohol,2023,0.2266666666666666
KOTA PARE-PARE,2023,Minuman yang Tidak Beralkohol,2023,-0.0391666666666666
KOTA PALOPO,2023,Minuman yang Tidak Beralkohol,2023,0.0858333333333333
KOTA KENDARI,2023,Minuman yang Tidak Beralkohol,2023,0.1374999999999999
KOTA BUA-BAU,2023,Minuman yang Tidak Beralkohol,2023,0.125
KOTA GORONTALO,2023,Minuman yang Tidak Beralkohol,2023,0.1149999999999999
MAMUJU,2023,Minuman yang Tidak Beralkohol,2023,0.0691666666666666
KOTA AMBON,2023,Minuman yang Tidak Beralkohol,2023,0.17
KOTA TUAL,2023,Minuman yang Tidak Beralkohol,2023,0.3458333333333334
KOTA TERNATE,2023,Minuman yang Tidak Beralkohol,2023,0.245
MANOKWARI,2023,Minuman yang Tidak Beralkohol,2023,0.34
KOTA SORONG,2023,Minuman yang Tidak Beralkohol,2023,0.1516666666666666
MERAUKE,2023,Minuman yang Tidak Beralkohol,2023,0.0674999999999999
TIMIKA,2023,Minuman yang Tidak Beralkohol,2023,-0.3391666666666665
KOTA JAYAPURA,2023,Minuman yang Tidak Beralkohol,2023,0.2075
INDONESIA,2023,Minuman yang Tidak Beralkohol,2023,0.1958333333333333
KOTA SIBOLGA,2023,Minuman Beralkohol,2023,0.0
KOTA PEMATANG SIANTAR,2023,Minuman Beralkohol,2023,0.4324999999999999
KOTA GUNUNGSITOLI,2023,Minuman Beralkohol,2023,0.0
KOTA BATAM,2023,Minuman Beralkohol,2023,0.1783333333333333
KOTA TANJUNG PINANG,2023,Minuman Beralkohol,2023,0.0525
SINGARAJA,2023,Minuman Beralkohol,2023,0.5425
KOTA DENPASAR,2023,Minuman Beralkohol,2023,-0.0183333333333333
WAINGAPU,2023,Minuman Beralkohol,2023,-0.0891666666666666
MAUMERE,2023,Minuman Beralkohol,2023,0.0625
KOTA KUPANG,2023,Minuman Beralkohol,2023,0.0916666666666666
KOTA MANADO,2023,Minuman Beralkohol,2023,0.15
KOTA KOTAMOBAGU,2023,Minuman Beralkohol,2023,0.3833333333333333
KOTA AMBON,2023,Minuman Beralkohol,2023,-0.5425
KOTA TUAL,2023,Minuman Beralkohol,2023,0.0
KOTA SORONG,2023,Minuman Beralkohol,2023,0.23
MERAUKE,2023,Minuman Beralkohol,2023,2.355
TIMIKA,2023,Minuman Beralkohol,2023,0.1083333333333333
KOTA JAYAPURA,2023,Minuman Beralkohol,2023,0.1416666666666666
INDONESIA,2023,Minuman Beralkohol,2023,0.1275
KOTA MEULABOH,2023,Rokok dan Tembakau,2023,0.3641666666666667
KOTA BANDA ACEH,2023,Rokok dan Tembakau,2023,0.7541666666666668
KOTA LHOKSEUMAWE,2023,Rokok dan Tembakau,2023,0.4091666666666667
KOTA SIBOLGA,2023,Rokok dan Tembakau,2023,0.7200000000000001
KOTA PEMATANG SIANTAR,2023,Rokok dan Tembakau,2023,0.5291666666666667
KOTA MEDAN,2023,Rokok dan Tembakau,2023,0.5783333333333333
KOTA PADANGSIDIMPUAN,2023,Rokok dan Tembakau,2023,0.5616666666666668
KOTA GUNUNGSITOLI,2023,Rokok dan Tembakau,2023,0.7316666666666668
KOTA PADANG,2023,Rokok dan Tembakau,2023,0.8041666666666666
KOTA BUKITTINGGI,2023,Rokok dan Tembakau,2023,0.4508333333333333
TEMBILAHAN,2023,Rokok dan Tembakau,2023,0.3541666666666667
KOTA PEKANBARU,2023,Rokok dan Tembakau,2023,0.4875
KOTA DUMAI,2023,Rokok dan Tembakau,2023,0.7699999999999999
BUNGO,2023,Rokok dan Tembakau,2023,0.8416666666666667
KOTA JAMBI,2023,Rokok dan Tembakau,2023,0.8316666666666667
KOTA PALEMBANG,2023,Rokok dan Tembakau,2023,0.8449999999999999
KOTA LUBUKLINGGAU,2023,Rokok dan Tembakau,2023,0.4558333333333333
KOTA BENGKULU,2023,Rokok dan Tembakau,2023,0.6841666666666667
KOTA BANDAR LAMPUNG,2023,Rokok dan Tembakau,2023,0.7475000000000002
KOTA METRO,2023,Rokok dan Tembakau,2023,0.7841666666666666
TANJUNG PANDAN,2023,Rokok dan Tembakau,2023,0.8558333333333333
KOTA PANGKAL PINANG,2023,Rokok dan Tembakau,2023,0.9733333333333332
KOTA BATAM,2023,Rokok dan Tembakau,2023,0.8241666666666667
KOTA TANJUNG PINANG,2023,Rokok dan Tembakau,2023,0.8316666666666666
DKI JAKARTA,2023,Rokok dan Tembakau,2023,0.7258333333333332
KOTA BOGOR,2023,Rokok dan Tembakau,2023,0.4658333333333334
KOTA SUKABUMI,2023,Rokok dan Tembakau,2023,0.6416666666666666
KOTA BANDUNG,2023,Rokok dan Tembakau,2023,0.7641666666666667
KOTA CIREBON,2023,Rokok dan Tembakau,2023,0.7991666666666668
KOTA BEKASI,2023,Rokok dan Tembakau,2023,1.1383333333333334
KOTA DEPOK,2023,Rokok dan Tembakau,2023,0.3816666666666666
KOTA TASIKMALAYA,2023,Rokok dan Tembakau,2023,0.6083333333333333
CILACAP,2023,Rokok dan Tembakau,2023,0.5083333333333333
PURWOKERTO,2023,Rokok dan Tembakau,2023,0.7391666666666666
KUDUS,2023,Rokok dan Tembakau,2023,0.8408333333333332
KOTA SURAKARTA,2023,Rokok dan Tembakau,2023,0.9466666666666668
KOTA SEMARANG,2023,Rokok dan Tembakau,2023,0.8408333333333333
KOTA TEGAL,2023,Rokok dan Tembakau,2023,0.6083333333333333
KOTA YOGYAKARTA,2023,Rokok dan Tembakau,2023,1.1175
JEMBER,2023,Rokok dan Tembakau,2023,0.6616666666666667
BANYUWANGI,2023,Rokok dan Tembakau,2023,0.4908333333333333
SUMENEP,2023,Rokok dan Tembakau,2023,0.6108333333333332
KOTA KEDIRI,2023,Rokok dan Tembakau,2023,0.4441666666666667
KOTA MALANG,2023,Rokok dan Tembakau,2023,0.9166666666666666
KOTA PROBOLINGGO,2023,Rokok dan Tembakau,2023,0.7291666666666669
