city,group,sub_group,year,value
KOTA KOTAMOBAGU,2023,Jasa Keuangan,2023,97.26
LUWUK,2023,Jasa Keuangan,2023,95.68000000000002
KOTA PALU,2023,Jasa Keuangan,2023,96.59000000000002
BULUKUMBA,2023,Jasa Keuangan,2023,98.31999999999998
WATAMPONE,2023,Jasa Keuangan,2023,89.85000000000001
KOTA MAKASSAR,2023,Jasa Keuangan,2023,94.6
KOTA PARE-PARE,2023,Jasa Keuangan,2023,98.5
KOTA PALOPO,2023,Jasa Keuangan,2023,98.28
KOTA KENDARI,2023,Jasa Keuangan,2023,97.78
KOTA BUA-BAU,2023,Jasa Keuangan,2023,97.12
KOTA GORONTALO,2023,Jasa Keuangan,2023,89.37
MAMUJU,2023,Jasa Keuangan,2023,96.62
KOTA AMBON,2023,Jasa Keuangan,2023,97.35
KOTA TUAL,2023,Jasa Keuangan,2023,95.84000000000002
KOTA TERNATE,2023,Jasa Keuangan,2023,90.52
MANOKWARI,2023,Jasa Keuangan,2023,85.76
KOTA SORONG,2023,Jasa Keuangan,2023,94.21000000000002
MERAUKE,2023,Jasa Keuangan,2023,95.86
TIMIKA,2023,Jasa Keuangan,2023,89.38
KOTA JAYAPURA,2023,Jasa Keuangan,2023,94.31
INDONESIA,2023,Jasa Keuangan,2023,96.0
KOTA MEULABOH,2020,Penyediaan Makanan dan Minuman / Restoran,2020,101.95833333333331
KOTA BANDA ACEH,2020,Penyediaan Makanan dan Minuman / Restoran,2020,110.21166666666664
KOTA LHOKSEUMAWE,2020,Penyediaan Makanan dan Minuman / Restoran,2020,101.75333333333332
KOTA SIBOLGA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.55999999999996
KOTA PEMATANG SIANTAR,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.80416666666667
KOTA MEDAN,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.15999999999998
KOTA PADANGSIDIMPUAN,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.75
KOTA GUNUNGSITOLI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,107.22083333333332
KOTA PADANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.53083333333336
KOTA BUKITTINGGI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.9025
TEMBILAHAN,2020,Penyediaan Makanan dan Minuman / Restoran,2020,108.37416666666668
KOTA PEKANBARU,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.51
KOTA DUMAI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.63249999999998
BUNGO,2020,Penyediaan Makanan dan Minuman / Restoran,2020,105.16083333333334
KOTA JAMBI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.18
KOTA PALEMBANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.51583333333332
KOTA LUBUKLINGGAU,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.91916666666664
KOTA BENGKULU,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.675
KOTA BANDAR LAMPUNG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,109.66916666666668
KOTA METRO,2020,Penyediaan Makanan dan Minuman / Restoran,2020,108.87666666666668
TANJUNG PANDAN,2020,Penyediaan Makanan dan Minuman / Restoran,2020,106.34000000000005
KOTA PANGKAL PINANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.34416666666664
KOTA BATAM,2020,Penyediaan Makanan dan Minuman / Restoran,2020,100.8925
KOTA TANJUNG PINANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.00166666666664
DKI JAKARTA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,107.49833333333332
KOTA BOGOR,2020,Penyediaan Makanan dan Minuman / Restoran,2020,111.61833333333333
KOTA SUKABUMI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,106.56833333333331
KOTA BANDUNG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.2275
KOTA CIREBON,2020,Penyediaan Makanan dan Minuman / Restoran,2020,101.385
KOTA BEKASI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,109.40500000000002
KOTA DEPOK,2020,Penyediaan Makanan dan Minuman / Restoran,2020,112.13333333333334
KOTA TASIKMALAYA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.48000000000002
CILACAP,2020,Penyediaan Makanan dan Minuman / Restoran,2020,105.17
PURWOKERTO,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.03166666666664
KUDUS,2020,Penyediaan Makanan dan Minuman / Restoran,2020,105.02666666666666
KOTA SURAKARTA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,107.16500000000002
KOTA SEMARANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.05916666666668
KOTA TEGAL,2020,Penyediaan Makanan dan Minuman / Restoran,2020,107.445
KOTA YOGYAKARTA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,105.88
JEMBER,2020,Penyediaan Makanan dan Minuman / Restoran,2020,107.3225
BANYUWANGI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.635
SUMENEP,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.08583333333335
KOTA KEDIRI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,106.745
KOTA MALANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.80083333333332
KOTA PROBOLINGGO,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.82333333333334
KOTA MADIUN,2020,Penyediaan Makanan dan Minuman / Restoran,2020,105.55416666666667
KOTA SURABAYA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.74833333333332
KOTA TANGERANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.26166666666666
KOTA CILEGON,2020,Penyediaan Makanan dan Minuman / Restoran,2020,106.0225
KOTA SERANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,106.85
SINGARAJA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.39916666666664
KOTA DENPASAR,2020,Penyediaan Makanan dan Minuman / Restoran,2020,109.35666666666668
KOTA MATARAM,2020,Penyediaan Makanan dan Minuman / Restoran,2020,101.79333333333336
KOTA BIMA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.98
WAINGAPU,2020,Penyediaan Makanan dan Minuman / Restoran,2020,96.155
MAUMERE,2020,Penyediaan Makanan dan Minuman / Restoran,2020,107.0725
KOTA KUPANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,100.83416666666668
SINTANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,108.91416666666667
KOTA PONTIANAK,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.9208333333333
KOTA SINGKAWANG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,106.85833333333332
SAMPIT,2020,Penyediaan Makanan dan Minuman / Restoran,2020,108.02
KOTA PALANGKA RAYA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.94833333333332
KOTA BARU,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.59833333333331
TANJUNG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.09083333333336
KOTA BANJARMASIN,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.94583333333334
KOTA BALIKPAPAN,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.10083333333333
KOTA SAMARINDA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,112.58916666666666
TANJUNG SELOR,2020,Penyediaan Makanan dan Minuman / Restoran,2020,113.80083333333329
KOTA TARAKAN,2020,Penyediaan Makanan dan Minuman / Restoran,2020,104.08083333333332
KOTA MANADO,2020,Penyediaan Makanan dan Minuman / Restoran,2020,108.865
KOTA KOTAMOBAGU,2020,Penyediaan Makanan dan Minuman / Restoran,2020,107.60166666666667
LUWUK,2020,Penyediaan Makanan dan Minuman / Restoran,2020,135.64416666666668
KOTA PALU,2020,Penyediaan Makanan dan Minuman / Restoran,2020,110.01166666666668
BULUKUMBA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,107.9025
WATAMPONE,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.37
KOTA MAKASSAR,2020,Penyediaan Makanan dan Minuman / Restoran,2020,105.64416666666668
KOTA PARE-PARE,2020,Penyediaan Makanan dan Minuman / Restoran,2020,107.77916666666668
KOTA PALOPO,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.56916666666665
KOTA KENDARI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.31583333333332
KOTA BUA-BAU,2020,Penyediaan Makanan dan Minuman / Restoran,2020,108.33249999999998
KOTA GORONTALO,2020,Penyediaan Makanan dan Minuman / Restoran,2020,106.18583333333332
MAMUJU,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.56
KOTA AMBON,2020,Penyediaan Makanan dan Minuman / Restoran,2020,114.49416666666666
KOTA TUAL,2020,Penyediaan Makanan dan Minuman / Restoran,2020,106.60500000000002
KOTA TERNATE,2020,Penyediaan Makanan dan Minuman / Restoran,2020,102.72
MANOKWARI,2020,Penyediaan Makanan dan Minuman / Restoran,2020,111.825
KOTA SORONG,2020,Penyediaan Makanan dan Minuman / Restoran,2020,109.49666666666668
MERAUKE,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.925
TIMIKA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,101.69083333333332
KOTA JAYAPURA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,103.42166666666664
INDONESIA,2020,Penyediaan Makanan dan Minuman / Restoran,2020,106.55166666666666
KOTA MEULABOH,2020,Jasa Pelayanan Makanan dan Minuman,2020,101.95833333333331
KOTA BANDA ACEH,2020,Jasa Pelayanan Makanan dan Minuman,2020,110.21166666666664
KOTA LHOKSEUMAWE,2020,Jasa Pelayanan Makanan dan Minuman,2020,101.75333333333332
KOTA SIBOLGA,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.55999999999996
KOTA PEMATANG SIANTAR,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.80416666666667
KOTA MEDAN,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.15999999999998
KOTA PADANGSIDIMPUAN,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.75
KOTA GUNUNGSITOLI,2020,Jasa Pelayanan Makanan dan Minuman,2020,107.22083333333332
KOTA PADANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.53083333333336
KOTA BUKITTINGGI,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.9025
TEMBILAHAN,2020,Jasa Pelayanan Makanan dan Minuman,2020,108.37416666666668
KOTA PEKANBARU,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.51
KOTA DUMAI,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.63249999999998
BUNGO,2020,Jasa Pelayanan Makanan dan Minuman,2020,105.16083333333334
KOTA JAMBI,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.18
KOTA PALEMBANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.51583333333332
KOTA LUBUKLINGGAU,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.91916666666664
KOTA BENGKULU,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.675
KOTA BANDAR LAMPUNG,2020,Jasa Pelayanan Makanan dan Minuman,2020,109.66916666666668
KOTA METRO,2020,Jasa Pelayanan Makanan dan Minuman,2020,108.87666666666668
TANJUNG PANDAN,2020,Jasa Pelayanan Makanan dan Minuman,2020,106.34000000000005
KOTA PANGKAL PINANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.34416666666664
KOTA BATAM,2020,Jasa Pelayanan Makanan dan Minuman,2020,100.8925
KOTA TANJUNG PINANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.00166666666664
DKI JAKARTA,2020,Jasa Pelayanan Makanan dan Minuman,2020,107.49833333333332
KOTA BOGOR,2020,Jasa Pelayanan Makanan dan Minuman,2020,111.61833333333333
KOTA SUKABUMI,2020,Jasa Pelayanan Makanan dan Minuman,2020,106.56833333333331
KOTA BANDUNG,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.2275
KOTA CIREBON,2020,Jasa Pelayanan Makanan dan Minuman,2020,101.385
KOTA BEKASI,2020,Jasa Pelayanan Makanan dan Minuman,2020,109.40500000000002
KOTA DEPOK,2020,Jasa Pelayanan Makanan dan Minuman,2020,112.13333333333334
KOTA TASIKMALAYA,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.48000000000002
CILACAP,2020,Jasa Pelayanan Makanan dan Minuman,2020,105.17
PURWOKERTO,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.03166666666664
KUDUS,2020,Jasa Pelayanan Makanan dan Minuman,2020,105.02666666666666
KOTA SURAKARTA,2020,Jasa Pelayanan Makanan dan Minuman,2020,107.16500000000002
KOTA SEMARANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.05916666666668
KOTA TEGAL,2020,Jasa Pelayanan Makanan dan Minuman,2020,107.445
KOTA YOGYAKARTA,2020,Jasa Pelayanan Makanan dan Minuman,2020,105.88
JEMBER,2020,Jasa Pelayanan Makanan dan Minuman,2020,107.3225
BANYUWANGI,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.635
SUMENEP,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.08583333333335
KOTA KEDIRI,2020,Jasa Pelayanan Makanan dan Minuman,2020,106.745
KOTA MALANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.80083333333332
KOTA PROBOLINGGO,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.82333333333334
KOTA MADIUN,2020,Jasa Pelayanan Makanan dan Minuman,2020,105.55416666666667
KOTA SURABAYA,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.74833333333332
KOTA TANGERANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.26166666666666
KOTA CILEGON,2020,Jasa Pelayanan Makanan dan Minuman,2020,106.0225
KOTA SERANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,106.85
SINGARAJA,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.39916666666664
KOTA DENPASAR,2020,Jasa Pelayanan Makanan dan Minuman,2020,109.35666666666668
KOTA MATARAM,2020,Jasa Pelayanan Makanan dan Minuman,2020,101.79333333333336
KOTA BIMA,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.98
WAINGAPU,2020,Jasa Pelayanan Makanan dan Minuman,2020,96.155
MAUMERE,2020,Jasa Pelayanan Makanan dan Minuman,2020,107.0725
KOTA KUPANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,100.83416666666668
SINTANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,108.91416666666667
KOTA PONTIANAK,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.9208333333333
KOTA SINGKAWANG,2020,Jasa Pelayanan Makanan dan Minuman,2020,106.85833333333332
SAMPIT,2020,Jasa Pelayanan Makanan dan Minuman,2020,108.02
KOTA PALANGKA RAYA,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.94833333333332
KOTA BARU,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.59833333333331
TANJUNG,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.09083333333336
KOTA BANJARMASIN,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.94583333333334
KOTA BALIKPAPAN,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.10083333333333
KOTA SAMARINDA,2020,Jasa Pelayanan Makanan dan Minuman,2020,112.58916666666666
TANJUNG SELOR,2020,Jasa Pelayanan Makanan dan Minuman,2020,113.80083333333329
KOTA TARAKAN,2020,Jasa Pelayanan Makanan dan Minuman,2020,104.08083333333332
KOTA MANADO,2020,Jasa Pelayanan Makanan dan Minuman,2020,108.865
KOTA KOTAMOBAGU,2020,Jasa Pelayanan Makanan dan Minuman,2020,107.60166666666667
LUWUK,2020,Jasa Pelayanan Makanan dan Minuman,2020,135.64416666666668
KOTA PALU,2020,Jasa Pelayanan Makanan dan Minuman,2020,110.01166666666668
BULUKUMBA,2020,Jasa Pelayanan Makanan dan Minuman,2020,107.9025
WATAMPONE,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.37
KOTA MAKASSAR,2020,Jasa Pelayanan Makanan dan Minuman,2020,105.64416666666668
KOTA PARE-PARE,2020,Jasa Pelayanan Makanan dan Minuman,2020,107.77916666666668
KOTA PALOPO,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.56916666666665
KOTA KENDARI,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.31583333333332
KOTA BUA-BAU,2020,Jasa Pelayanan Makanan dan Minuman,2020,108.33249999999998
KOTA GORONTALO,2020,Jasa Pelayanan Makanan dan Minuman,2020,106.18583333333332
MAMUJU,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.56
KOTA AMBON,2020,Jasa Pelayanan Makanan dan Minuman,2020,114.49416666666666
KOTA TUAL,2020,Jasa Pelayanan Makanan dan Minuman,2020,106.60500000000002
KOTA TERNATE,2020,Jasa Pelayanan Makanan dan Minuman,2020,102.72
MANOKWARI,2020,Jasa Pelayanan Makanan dan Minuman,2020,111.825
KOTA SORONG,2020,Jasa Pelayanan Makanan dan Minuman,2020,109.49666666666668
MERAUKE,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.925
TIMIKA,2020,Jasa Pelayanan Makanan dan Minuman,2020,101.69083333333332
KOTA JAYAPURA,2020,Jasa Pelayanan Makanan dan Minuman,2020,103.42166666666664
INDONESIA,2020,Jasa Pelayanan Makanan dan Minuman,2020,106.55166666666666
KOTA MEULABOH,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.52083333333331
KOTA BANDA ACEH,2021,Penyediaan Makanan dan Minuman / Restoran,2021,111.52666666666664
KOTA LHOKSEUMAWE,2021,Penyediaan Makanan dan Minuman / Restoran,2021,101.745
KOTA SIBOLGA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,102.69333333333334
KOTA PEMATANG SIANTAR,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.40416666666664
KOTA MEDAN,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.45916666666665
KOTA PADANGSIDIMPUAN,2021,Penyediaan Makanan dan Minuman / Restoran,2021,102.82333333333334
KOTA GUNUNGSITOLI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.03333333333332
KOTA PADANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.09750000000004
KOTA BUKITTINGGI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,103.89583333333336
TEMBILAHAN,2021,Penyediaan Makanan dan Minuman / Restoran,2021,112.5
KOTA PEKANBARU,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.03333333333332
KOTA DUMAI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,106.17000000000002
BUNGO,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.32333333333334
KOTA JAMBI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.18416666666668
KOTA PALEMBANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.86166666666666
KOTA LUBUKLINGGAU,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.7075
KOTA BENGKULU,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.31499999999998
KOTA BANDAR LAMPUNG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,112.39416666666666
KOTA METRO,2021,Penyediaan Makanan dan Minuman / Restoran,2021,110.83333333333331
TANJUNG PANDAN,2021,Penyediaan Makanan dan Minuman / Restoran,2021,111.70583333333332
KOTA PANGKAL PINANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,106.03916666666667
KOTA BATAM,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.47999999999998
KOTA TANJUNG PINANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,103.36916666666666
DKI JAKARTA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.9225
KOTA BOGOR,2021,Penyediaan Makanan dan Minuman / Restoran,2021,116.81666666666666
KOTA SUKABUMI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.55583333333334
KOTA BANDUNG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.91666666666669
KOTA CIREBON,2021,Penyediaan Makanan dan Minuman / Restoran,2021,102.84083333333336
KOTA BEKASI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,115.16416666666667
KOTA DEPOK,2021,Penyediaan Makanan dan Minuman / Restoran,2021,116.82833333333332
KOTA TASIKMALAYA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,102.74
CILACAP,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.50916666666666
PURWOKERTO,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.93583333333332
KUDUS,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.12083333333332
KOTA SURAKARTA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.7525
KOTA SEMARANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.23333333333332
KOTA TEGAL,2021,Penyediaan Makanan dan Minuman / Restoran,2021,108.5625
KOTA YOGYAKARTA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,108.00416666666668
JEMBER,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.39916666666666
BANYUWANGI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.42083333333328
SUMENEP,2021,Penyediaan Makanan dan Minuman / Restoran,2021,103.32083333333334
KOTA KEDIRI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,108.18583333333332
KOTA MALANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.82833333333332
KOTA PROBOLINGGO,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.9225
KOTA MADIUN,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.43333333333332
KOTA SURABAYA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.54416666666668
KOTA TANGERANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.58250000000002
KOTA CILEGON,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.65083333333332
KOTA SERANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.18333333333334
SINGARAJA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.04999999999995
KOTA DENPASAR,2021,Penyediaan Makanan dan Minuman / Restoran,2021,110.3925
KOTA MATARAM,2021,Penyediaan Makanan dan Minuman / Restoran,2021,103.27583333333332
KOTA BIMA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,103.03166666666668
WAINGAPU,2021,Penyediaan Makanan dan Minuman / Restoran,2021,98.82166666666666
MAUMERE,2021,Penyediaan Makanan dan Minuman / Restoran,2021,110.23416666666668
KOTA KUPANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,101.16166666666663
SINTANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,111.6325
KOTA PONTIANAK,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.82083333333333
KOTA SINGKAWANG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,108.65833333333336
SAMPIT,2021,Penyediaan Makanan dan Minuman / Restoran,2021,110.21000000000002
KOTA PALANGKA RAYA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.1
KOTA BARU,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.8225
TANJUNG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.84916666666668
KOTA BANJARMASIN,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.055
KOTA BALIKPAPAN,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.48083333333334
KOTA SAMARINDA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,113.83250000000002
TANJUNG SELOR,2021,Penyediaan Makanan dan Minuman / Restoran,2021,115.6966666666667
KOTA TARAKAN,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.41500000000002
KOTA MANADO,2021,Penyediaan Makanan dan Minuman / Restoran,2021,110.12083333333332
KOTA KOTAMOBAGU,2021,Penyediaan Makanan dan Minuman / Restoran,2021,113.35916666666668
LUWUK,2021,Penyediaan Makanan dan Minuman / Restoran,2021,138.2608333333333
KOTA PALU,2021,Penyediaan Makanan dan Minuman / Restoran,2021,111.06416666666668
BULUKUMBA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.06916666666667
WATAMPONE,2021,Penyediaan Makanan dan Minuman / Restoran,2021,103.46416666666664
KOTA MAKASSAR,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.0625
KOTA PARE-PARE,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.76166666666666
KOTA PALOPO,2021,Penyediaan Makanan dan Minuman / Restoran,2021,102.91833333333336
KOTA KENDARI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.25
KOTA BUA-BAU,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.12
KOTA GORONTALO,2021,Penyediaan Makanan dan Minuman / Restoran,2021,108.30666666666669
MAMUJU,2021,Penyediaan Makanan dan Minuman / Restoran,2021,105.47249999999998
KOTA AMBON,2021,Penyediaan Makanan dan Minuman / Restoran,2021,115.92333333333336
KOTA TUAL,2021,Penyediaan Makanan dan Minuman / Restoran,2021,108.90500000000004
KOTA TERNATE,2021,Penyediaan Makanan dan Minuman / Restoran,2021,102.81166666666662
MANOKWARI,2021,Penyediaan Makanan dan Minuman / Restoran,2021,113.6175
KOTA SORONG,2021,Penyediaan Makanan dan Minuman / Restoran,2021,112.80333333333331
MERAUKE,2021,Penyediaan Makanan dan Minuman / Restoran,2021,107.71000000000002
TIMIKA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,103.78583333333334
KOTA JAYAPURA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,104.80083333333332
INDONESIA,2021,Penyediaan Makanan dan Minuman / Restoran,2021,109.28916666666667
KOTA MEULABOH,2021,Jasa Pelayanan Makanan dan Minuman,2021,105.52083333333331
KOTA BANDA ACEH,2021,Jasa Pelayanan Makanan dan Minuman,2021,111.52666666666664
KOTA LHOKSEUMAWE,2021,Jasa Pelayanan Makanan dan Minuman,2021,101.745
KOTA SIBOLGA,2021,Jasa Pelayanan Makanan dan Minuman,2021,102.69333333333334
KOTA PEMATANG SIANTAR,2021,Jasa Pelayanan Makanan dan Minuman,2021,104.40416666666664
KOTA MEDAN,2021,Jasa Pelayanan Makanan dan Minuman,2021,105.45916666666665
KOTA PADANGSIDIMPUAN,2021,Jasa Pelayanan Makanan dan Minuman,2021,102.82333333333334
KOTA GUNUNGSITOLI,2021,Jasa Pelayanan Makanan dan Minuman,2021,109.03333333333332
KOTA PADANG,2021,Jasa Pelayanan Makanan dan Minuman,2021,107.09750000000004
KOTA BUKITTINGGI,2021,Jasa Pelayanan Makanan dan Minuman,2021,103.89583333333336
TEMBILAHAN,2021,Jasa Pelayanan Makanan dan Minuman,2021,112.5
KOTA PEKANBARU,2021,Jasa Pelayanan Makanan dan Minuman,2021,107.03333333333332
KOTA DUMAI,2021,Jasa Pelayanan Makanan dan Minuman,2021,106.17000000000002
BUNGO,2021,Jasa Pelayanan Makanan dan Minuman,2021,105.32333333333334
KOTA JAMBI,2021,Jasa Pelayanan Makanan dan Minuman,2021,105.18416666666668
KOTA PALEMBANG,2021,Jasa Pelayanan Makanan dan Minuman,2021,105.86166666666666
KOTA LUBUKLINGGAU,2021,Jasa Pelayanan Makanan dan Minuman,2021,104.7075
KOTA BENGKULU,2021,Jasa Pelayanan Makanan dan Minuman,2021,107.31499999999998
KOTA BANDAR LAMPUNG,2021,Jasa Pelayanan Makanan dan Minuman,2021,112.39416666666666
KOTA METRO,2021,Jasa Pelayanan Makanan dan Minuman,2021,110.83333333333331
TANJUNG PANDAN,2021,Jasa Pelayanan Makanan dan Minuman,2021,111.70583333333332
