province,year,group,sub_group,value
KEPULAUAN RIAU,2021,2021,Jasa Pelayanan Makanan dan Minuman,103.92458333333332
KEPULAUAN RIAU,2021,2021,Makanan,108.44458333333334
KEPULAUAN RIAU,2021,2021,"Makanan, Minuman dan Tembakau",109.23500000000001
KEPULAUAN RIAU,2021,2021,Minuman Beralkohol,100.12458333333333
KEPULAUAN RIAU,2021,2021,Minuman yang Tidak Beralkohol,102.63875
KEPULAUAN RIAU,2021,2021,Penyediaan Makanan dan Minuman / Restoran,103.92458333333332
KEPULAUAN RIAU,2021,2021,Rokok dan Tembakau,119.74041666666668
KEPULAUAN RIAU,2022,2022,Jasa Pelayanan Makanan dan Minuman,107.76875000000001
KEPULAUAN RIAU,2022,2022,Makanan,115.77125000000001
KEPULAUAN RIAU,2022,2022,"Makanan, Minuman dan Tembakau",116.86291666666665
KEPULAUAN RIAU,2022,2022,Minuman Beralkohol,102.80208333333333
KEPULAUAN RIAU,2022,2022,Minuman yang Tidak Beralkohol,105.60249999999999
KEPULAUAN RIAU,2022,2022,Penyediaan Makanan dan Minuman / Restoran,107.76875000000001
KEPULAUAN RIAU,2022,2022,Rokok dan Tembakau,132.88916666666665
KEPULAUAN RIAU,2023,2023,Asuransi,100.0
KEPULAUAN RIAU,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",98.75249999999998
KEPULAUAN RIAU,2023,2023,Jasa Keuangan,93.30500000000002
KEPULAUAN RIAU,2023,2023,Jasa Pelayanan Makanan dan Minuman,109.29416666666665
KEPULAUAN RIAU,2023,2023,Layanan Informasi dan Komunikasi,100.32041666666666
KEPULAUAN RIAU,2023,2023,Makanan,118.53458333333336
KEPULAUAN RIAU,2023,2023,"Makanan, Minuman dan Tembakau",121.37416666666667
KEPULAUAN RIAU,2023,2023,Minuman Beralkohol,104.61541666666665
KEPULAUAN RIAU,2023,2023,Minuman yang Tidak Beralkohol,108.7675
KEPULAUAN RIAU,2023,2023,Penyediaan Makanan dan Minuman / Restoran,109.29416666666665
KEPULAUAN RIAU,2023,2023,Peralatan Informasi dan Komunikasi,94.72458333333333
KEPULAUAN RIAU,2023,2023,Rokok dan Tembakau,150.72916666666669
LAMPUNG,2018,2020,Asuransi,100.0
LAMPUNG,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",99.94958333333332
LAMPUNG,2018,2020,Jasa Keuangan,100.0
LAMPUNG,2018,2020,Layanan Informasi dan Komunikasi,100.75250000000003
LAMPUNG,2018,2020,Peralatan Informasi dan Komunikasi,97.41416666666666
LAMPUNG,2018,2021,Asuransi,100.0
LAMPUNG,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",99.96000000000001
LAMPUNG,2018,2021,Jasa Keuangan,99.85083333333334
LAMPUNG,2018,2021,Layanan Informasi dan Komunikasi,99.55291666666668
LAMPUNG,2018,2021,Peralatan Informasi dan Komunikasi,100.40791666666667
LAMPUNG,2018,2022,Asuransi,100.0
LAMPUNG,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",98.34541666666667
LAMPUNG,2018,2022,Jasa Keuangan,93.34999999999998
LAMPUNG,2018,2022,Layanan Informasi dan Komunikasi,99.50999999999999
LAMPUNG,2018,2022,Peralatan Informasi dan Komunikasi,95.33124999999998
LAMPUNG,2020,2020,Jasa Pelayanan Makanan dan Minuman,109.27291666666667
LAMPUNG,2020,2020,Makanan,105.04291666666668
LAMPUNG,2020,2020,"Makanan, Minuman dan Tembakau",106.34958333333336
LAMPUNG,2020,2020,Minuman yang Tidak Beralkohol,105.79750000000003
LAMPUNG,2020,2020,Penyediaan Makanan dan Minuman / Restoran,109.27291666666667
LAMPUNG,2020,2020,Rokok dan Tembakau,113.17875000000001
LAMPUNG,2021,2021,Jasa Pelayanan Makanan dan Minuman,111.61374999999998
LAMPUNG,2021,2021,Makanan,108.52583333333335
LAMPUNG,2021,2021,"Makanan, Minuman dan Tembakau",109.96041666666667
LAMPUNG,2021,2021,Minuman yang Tidak Beralkohol,107.01
LAMPUNG,2021,2021,Penyediaan Makanan dan Minuman / Restoran,111.61374999999998
LAMPUNG,2021,2021,Rokok dan Tembakau,118.37083333333334
LAMPUNG,2022,2022,Jasa Pelayanan Makanan dan Minuman,114.45916666666668
LAMPUNG,2022,2022,Makanan,117.21875
LAMPUNG,2022,2022,"Makanan, Minuman dan Tembakau",118.57583333333332
LAMPUNG,2022,2022,Minuman yang Tidak Beralkohol,109.91208333333333
LAMPUNG,2022,2022,Penyediaan Makanan dan Minuman / Restoran,114.45916666666668
LAMPUNG,2022,2022,Rokok dan Tembakau,128.75291666666664
LAMPUNG,2023,2023,Asuransi,100.0
LAMPUNG,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.06166666666667
LAMPUNG,2023,2023,Jasa Keuangan,93.34999999999998
LAMPUNG,2023,2023,Jasa Pelayanan Makanan dan Minuman,116.97958333333335
LAMPUNG,2023,2023,Layanan Informasi dan Komunikasi,99.73625000000001
LAMPUNG,2023,2023,Makanan,122.77750000000002
LAMPUNG,2023,2023,"Makanan, Minuman dan Tembakau",125.83458333333334
LAMPUNG,2023,2023,Minuman yang Tidak Beralkohol,114.23541666666668
LAMPUNG,2023,2023,Penyediaan Makanan dan Minuman / Restoran,116.97958333333335
LAMPUNG,2023,2023,Peralatan Informasi dan Komunikasi,89.65541666666667
LAMPUNG,2023,2023,Rokok dan Tembakau,145.71124999999998
MALUKU,2018,2020,Asuransi,100.0
MALUKU,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",98.66791666666666
MALUKU,2018,2020,Jasa Keuangan,100.0
MALUKU,2018,2020,Layanan Informasi dan Komunikasi,98.46000000000001
MALUKU,2018,2020,Peralatan Informasi dan Komunikasi,99.13041666666666
MALUKU,2018,2021,Asuransi,100.0
MALUKU,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",99.62583333333333
MALUKU,2018,2021,Jasa Keuangan,99.92375
MALUKU,2018,2021,Layanan Informasi dan Komunikasi,98.83416666666668
MALUKU,2018,2021,Peralatan Informasi dan Komunikasi,101.97749999999998
MALUKU,2018,2022,Asuransi,100.0
MALUKU,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",100.60166666666666
MALUKU,2018,2022,Jasa Keuangan,96.595
MALUKU,2018,2022,Layanan Informasi dan Komunikasi,100.41041666666666
MALUKU,2018,2022,Peralatan Informasi dan Komunikasi,102.12833333333333
MALUKU,2020,2020,Jasa Pelayanan Makanan dan Minuman,110.54958333333335
MALUKU,2020,2020,Makanan,105.13624999999999
MALUKU,2020,2020,"Makanan, Minuman dan Tembakau",106.46208333333334
MALUKU,2020,2020,Minuman Beralkohol,110.91541666666666
MALUKU,2020,2020,Minuman yang Tidak Beralkohol,105.75583333333331
MALUKU,2020,2020,Penyediaan Makanan dan Minuman / Restoran,110.54958333333335
MALUKU,2020,2020,Rokok dan Tembakau,116.08541666666665
MALUKU,2021,2021,Jasa Pelayanan Makanan dan Minuman,112.4141666666667
MALUKU,2021,2021,Makanan,108.20958333333334
MALUKU,2021,2021,"Makanan, Minuman dan Tembakau",109.22749999999999
MALUKU,2021,2021,Minuman Beralkohol,112.08708333333334
MALUKU,2021,2021,Minuman yang Tidak Beralkohol,104.45166666666668
MALUKU,2021,2021,Penyediaan Makanan dan Minuman / Restoran,112.4141666666667
MALUKU,2021,2021,Rokok dan Tembakau,118.89708333333333
MALUKU,2022,2022,Jasa Pelayanan Makanan dan Minuman,120.73833333333337
MALUKU,2022,2022,Makanan,113.59208333333332
MALUKU,2022,2022,"Makanan, Minuman dan Tembakau",114.82666666666665
MALUKU,2022,2022,Minuman Beralkohol,124.05583333333337
MALUKU,2022,2022,Minuman yang Tidak Beralkohol,105.14958333333334
MALUKU,2022,2022,Penyediaan Makanan dan Minuman / Restoran,120.73833333333337
MALUKU,2022,2022,Rokok dan Tembakau,128.37041666666667
MALUKU,2023,2023,Asuransi,100.0
MALUKU,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",98.23125000000002
MALUKU,2023,2023,Jasa Keuangan,96.595
MALUKU,2023,2023,Jasa Pelayanan Makanan dan Minuman,132.92583333333334
MALUKU,2023,2023,Layanan Informasi dan Komunikasi,100.69874999999999
MALUKU,2023,2023,Makanan,116.44916666666666
MALUKU,2023,2023,"Makanan, Minuman dan Tembakau",119.92666666666666
MALUKU,2023,2023,Minuman Beralkohol,125.07708333333338
MALUKU,2023,2023,Minuman yang Tidak Beralkohol,111.27583333333334
MALUKU,2023,2023,Penyediaan Makanan dan Minuman / Restoran,132.92583333333334
MALUKU,2023,2023,Peralatan Informasi dan Komunikasi,91.04666666666665
MALUKU,2023,2023,Rokok dan Tembakau,148.18666666666667
MALUKU UTARA,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",99.5125
MALUKU UTARA,2018,2020,Jasa Keuangan,100.0
MALUKU UTARA,2018,2020,Layanan Informasi dan Komunikasi,99.14083333333332
MALUKU UTARA,2018,2020,Peralatan Informasi dan Komunikasi,100.69916666666668
MALUKU UTARA,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",100.00666666666667
MALUKU UTARA,2018,2021,Jasa Keuangan,99.7875
MALUKU UTARA,2018,2021,Layanan Informasi dan Komunikasi,99.65
MALUKU UTARA,2018,2021,Peralatan Informasi dan Komunikasi,101.41416666666667
MALUKU UTARA,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",100.0175
MALUKU UTARA,2018,2022,Jasa Keuangan,90.52
MALUKU UTARA,2018,2022,Layanan Informasi dan Komunikasi,100.39
MALUKU UTARA,2018,2022,Peralatan Informasi dan Komunikasi,102.2675
MALUKU UTARA,2020,2020,Jasa Pelayanan Makanan dan Minuman,102.72
MALUKU UTARA,2020,2020,Makanan,109.88833333333334
MALUKU UTARA,2020,2020,"Makanan, Minuman dan Tembakau",110.11583333333331
MALUKU UTARA,2020,2020,Minuman yang Tidak Beralkohol,110.49083333333331
MALUKU UTARA,2020,2020,Penyediaan Makanan dan Minuman / Restoran,102.72
MALUKU UTARA,2020,2020,Rokok dan Tembakau,111.29083333333334
MALUKU UTARA,2021,2021,Jasa Pelayanan Makanan dan Minuman,102.81166666666662
MALUKU UTARA,2021,2021,Makanan,116.34583333333332
MALUKU UTARA,2021,2021,"Makanan, Minuman dan Tembakau",116.30333333333331
MALUKU UTARA,2021,2021,Minuman yang Tidak Beralkohol,114.31666666666668
MALUKU UTARA,2021,2021,Penyediaan Makanan dan Minuman / Restoran,102.81166666666662
MALUKU UTARA,2021,2021,Rokok dan Tembakau,117.2375
MALUKU UTARA,2022,2022,Jasa Pelayanan Makanan dan Minuman,102.87833333333332
MALUKU UTARA,2022,2022,Makanan,118.33583333333333
MALUKU UTARA,2022,2022,"Makanan, Minuman dan Tembakau",118.815
MALUKU UTARA,2022,2022,Minuman yang Tidak Beralkohol,114.28833333333336
MALUKU UTARA,2022,2022,Penyediaan Makanan dan Minuman / Restoran,102.87833333333332
MALUKU UTARA,2022,2022,Rokok dan Tembakau,124.46166666666666
MALUKU UTARA,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",100.02333333333333
MALUKU UTARA,2023,2023,Jasa Keuangan,90.52
MALUKU UTARA,2023,2023,Jasa Pelayanan Makanan dan Minuman,105.41833333333334
MALUKU UTARA,2023,2023,Layanan Informasi dan Komunikasi,100.39416666666666
MALUKU UTARA,2023,2023,Makanan,125.52750000000002
MALUKU UTARA,2023,2023,"Makanan, Minuman dan Tembakau",126.09833333333334
MALUKU UTARA,2023,2023,Minuman yang Tidak Beralkohol,117.785
MALUKU UTARA,2023,2023,Penyediaan Makanan dan Minuman / Restoran,105.41833333333334
MALUKU UTARA,2023,2023,Peralatan Informasi dan Komunikasi,102.26
MALUKU UTARA,2023,2023,Rokok dan Tembakau,134.5775
NUSA TENGGARA BARAT,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",99.95374999999999
NUSA TENGGARA BARAT,2018,2020,Jasa Keuangan,100.17708333333334
NUSA TENGGARA BARAT,2018,2020,Layanan Informasi dan Komunikasi,102.07124999999999
NUSA TENGGARA BARAT,2018,2020,Peralatan Informasi dan Komunikasi,95.64541666666665
NUSA TENGGARA BARAT,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",99.10333333333335
NUSA TENGGARA BARAT,2018,2021,Jasa Keuangan,100.33875
NUSA TENGGARA BARAT,2018,2021,Layanan Informasi dan Komunikasi,102.19749999999999
NUSA TENGGARA BARAT,2018,2021,Peralatan Informasi dan Komunikasi,91.93375
NUSA TENGGARA BARAT,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",99.53375
NUSA TENGGARA BARAT,2018,2022,Jasa Keuangan,96.595
NUSA TENGGARA BARAT,2018,2022,Layanan Informasi dan Komunikasi,105.175
NUSA TENGGARA BARAT,2018,2022,Peralatan Informasi dan Komunikasi,88.17958333333334
NUSA TENGGARA BARAT,2020,2020,Jasa Pelayanan Makanan dan Minuman,102.38666666666668
NUSA TENGGARA BARAT,2020,2020,Makanan,103.52875
NUSA TENGGARA BARAT,2020,2020,"Makanan, Minuman dan Tembakau",104.53791666666667
NUSA TENGGARA BARAT,2020,2020,Minuman yang Tidak Beralkohol,103.76541666666665
NUSA TENGGARA BARAT,2020,2020,Penyediaan Makanan dan Minuman / Restoran,102.38666666666668
NUSA TENGGARA BARAT,2020,2020,Rokok dan Tembakau,112.03291666666664
NUSA TENGGARA BARAT,2021,2021,Jasa Pelayanan Makanan dan Minuman,103.15375
NUSA TENGGARA BARAT,2021,2021,Makanan,106.97958333333335
NUSA TENGGARA BARAT,2021,2021,"Makanan, Minuman dan Tembakau",107.93458333333335
NUSA TENGGARA BARAT,2021,2021,Minuman yang Tidak Beralkohol,104.64083333333333
NUSA TENGGARA BARAT,2021,2021,Penyediaan Makanan dan Minuman / Restoran,103.15375
NUSA TENGGARA BARAT,2021,2021,Rokok dan Tembakau,117.24125
NUSA TENGGARA BARAT,2022,2022,Jasa Pelayanan Makanan dan Minuman,105.5325
NUSA TENGGARA BARAT,2022,2022,Makanan,112.11333333333333
NUSA TENGGARA BARAT,2022,2022,"Makanan, Minuman dan Tembakau",113.53416666666666
NUSA TENGGARA BARAT,2022,2022,Minuman yang Tidak Beralkohol,107.95666666666668
NUSA TENGGARA BARAT,2022,2022,Penyediaan Makanan dan Minuman / Restoran,105.5325
NUSA TENGGARA BARAT,2022,2022,Rokok dan Tembakau,127.99458333333335
NUSA TENGGARA BARAT,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",99.04458333333332
NUSA TENGGARA BARAT,2023,2023,Jasa Keuangan,96.595
NUSA TENGGARA BARAT,2023,2023,Jasa Pelayanan Makanan dan Minuman,107.76624999999999
NUSA TENGGARA BARAT,2023,2023,Layanan Informasi dan Komunikasi,105.19291666666666
NUSA TENGGARA BARAT,2023,2023,Makanan,115.20708333333334
NUSA TENGGARA BARAT,2023,2023,"Makanan, Minuman dan Tembakau",118.32458333333332
NUSA TENGGARA BARAT,2023,2023,Minuman yang Tidak Beralkohol,112.40291666666667
NUSA TENGGARA BARAT,2023,2023,Penyediaan Makanan dan Minuman / Restoran,107.76624999999999
NUSA TENGGARA BARAT,2023,2023,Peralatan Informasi dan Komunikasi,86.2875
NUSA TENGGARA BARAT,2023,2023,Rokok dan Tembakau,144.95833333333334
NUSA TENGGARA TIMUR,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",101.84166666666668
NUSA TENGGARA TIMUR,2018,2020,Jasa Keuangan,100.0
NUSA TENGGARA TIMUR,2018,2020,Layanan Informasi dan Komunikasi,102.0791666666667
NUSA TENGGARA TIMUR,2018,2020,Peralatan Informasi dan Komunikasi,102.0025
NUSA TENGGARA TIMUR,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",101.37916666666668
NUSA TENGGARA TIMUR,2018,2021,Jasa Keuangan,99.89916666666666
NUSA TENGGARA TIMUR,2018,2021,Layanan Informasi dan Komunikasi,101.45
NUSA TENGGARA TIMUR,2018,2021,Peralatan Informasi dan Komunikasi,101.80333333333331
NUSA TENGGARA TIMUR,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",100.76000000000003
NUSA TENGGARA TIMUR,2018,2022,Jasa Keuangan,95.52
NUSA TENGGARA TIMUR,2018,2022,Layanan Informasi dan Komunikasi,101.46000000000002
NUSA TENGGARA TIMUR,2018,2022,Peralatan Informasi dan Komunikasi,101.16166666666668
NUSA TENGGARA TIMUR,2020,2020,Jasa Pelayanan Makanan dan Minuman,100.83416666666668
NUSA TENGGARA TIMUR,2020,2020,Makanan,102.9375
NUSA TENGGARA TIMUR,2020,2020,"Makanan, Minuman dan Tembakau",104.25083333333332
NUSA TENGGARA TIMUR,2020,2020,Minuman Beralkohol,102.38416666666669
NUSA TENGGARA TIMUR,2020,2020,Minuman yang Tidak Beralkohol,103.44666666666666
NUSA TENGGARA TIMUR,2020,2020,Penyediaan Makanan dan Minuman / Restoran,100.83416666666668
NUSA TENGGARA TIMUR,2020,2020,Rokok dan Tembakau,113.95083333333332
NUSA TENGGARA TIMUR,2021,2021,Jasa Pelayanan Makanan dan Minuman,101.16166666666663
NUSA TENGGARA TIMUR,2021,2021,Makanan,107.13416666666669
NUSA TENGGARA TIMUR,2021,2021,"Makanan, Minuman dan Tembakau",108.155
NUSA TENGGARA TIMUR,2021,2021,Minuman Beralkohol,101.6025
NUSA TENGGARA TIMUR,2021,2021,Minuman yang Tidak Beralkohol,102.62833333333332
NUSA TENGGARA TIMUR,2021,2021,Penyediaan Makanan dan Minuman / Restoran,101.16166666666663
NUSA TENGGARA TIMUR,2021,2021,Rokok dan Tembakau,119.10583333333334
NUSA TENGGARA TIMUR,2022,2022,Jasa Pelayanan Makanan dan Minuman,102.91333333333336
NUSA TENGGARA TIMUR,2022,2022,Makanan,112.32833333333332
NUSA TENGGARA TIMUR,2022,2022,"Makanan, Minuman dan Tembakau",113.62666666666668
NUSA TENGGARA TIMUR,2022,2022,Minuman Beralkohol,104.85833333333336
NUSA TENGGARA TIMUR,2022,2022,Minuman yang Tidak Beralkohol,105.21083333333335
NUSA TENGGARA TIMUR,2022,2022,Penyediaan Makanan dan Minuman / Restoran,102.91333333333336
NUSA TENGGARA TIMUR,2022,2022,Rokok dan Tembakau,128.475
NUSA TENGGARA TIMUR,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",100.74583333333332
NUSA TENGGARA TIMUR,2023,2023,Jasa Keuangan,95.52
NUSA TENGGARA TIMUR,2023,2023,Jasa Pelayanan Makanan dan Minuman,106.57999999999998
NUSA TENGGARA TIMUR,2023,2023,Layanan Informasi dan Komunikasi,101.4925
NUSA TENGGARA TIMUR,2023,2023,Makanan,116.2975
NUSA TENGGARA TIMUR,2023,2023,"Makanan, Minuman dan Tembakau",119.17666666666668
NUSA TENGGARA TIMUR,2023,2023,Minuman Beralkohol,107.37416666666664
NUSA TENGGARA TIMUR,2023,2023,Minuman yang Tidak Beralkohol,107.74
NUSA TENGGARA TIMUR,2023,2023,Penyediaan Makanan dan Minuman / Restoran,106.57999999999998
NUSA TENGGARA TIMUR,2023,2023,Peralatan Informasi dan Komunikasi,101.0225
NUSA TENGGARA TIMUR,2023,2023,Rokok dan Tembakau,147.07166666666666
PAPUA,2018,2020,Asuransi,100.0
PAPUA,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",101.17541666666666
PAPUA,2018,2020,Jasa Keuangan,100.0
PAPUA,2018,2020,Layanan Informasi dan Komunikasi,100.07
PAPUA,2018,2020,Peralatan Informasi dan Komunikasi,104.94499999999998
PAPUA,2018,2021,Asuransi,100.0
PAPUA,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",101.58041666666665
PAPUA,2018,2021,Jasa Keuangan,99.88958333333335
PAPUA,2018,2021,Layanan Informasi dan Komunikasi,100.64500000000001
PAPUA,2018,2021,Peralatan Informasi dan Komunikasi,104.97666666666667
PAPUA,2018,2022,Asuransi,100.0
PAPUA,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",101.64416666666668
PAPUA,2018,2022,Jasa Keuangan,95.08500000000001
PAPUA,2018,2022,Layanan Informasi dan Komunikasi,101.35833333333335
PAPUA,2018,2022,Peralatan Informasi dan Komunikasi,104.32791666666668
PAPUA,2020,2020,Jasa Pelayanan Makanan dan Minuman,103.67333333333332
PAPUA,2020,2020,Makanan,103.66708333333332
PAPUA,2020,2020,"Makanan, Minuman dan Tembakau",104.38541666666667
PAPUA,2020,2020,Minuman Beralkohol,100.3075
PAPUA,2020,2020,Minuman yang Tidak Beralkohol,107.46541666666667
PAPUA,2020,2020,Penyediaan Makanan dan Minuman / Restoran,103.67333333333332
PAPUA,2020,2020,Rokok dan Tembakau,106.00874999999999
PAPUA,2021,2021,Jasa Pelayanan Makanan dan Minuman,106.25541666666666
PAPUA,2021,2021,Makanan,104.98416666666668
PAPUA,2021,2021,"Makanan, Minuman dan Tembakau",106.42875000000001
PAPUA,2021,2021,Minuman Beralkohol,101.08333333333334
PAPUA,2021,2021,Minuman yang Tidak Beralkohol,110.20666666666668
PAPUA,2021,2021,Penyediaan Makanan dan Minuman / Restoran,106.25541666666666
PAPUA,2021,2021,Rokok dan Tembakau,112.35208333333333
PAPUA,2022,2022,Jasa Pelayanan Makanan dan Minuman,109.82708333333332
PAPUA,2022,2022,Makanan,111.25375
PAPUA,2022,2022,"Makanan, Minuman dan Tembakau",112.36291666666665
PAPUA,2022,2022,Minuman Beralkohol,106.25958333333334
PAPUA,2022,2022,Minuman yang Tidak Beralkohol,109.75166666666667
PAPUA,2022,2022,Penyediaan Makanan dan Minuman / Restoran,109.82708333333332
PAPUA,2022,2022,Rokok dan Tembakau,122.19583333333335
PAPUA,2023,2023,Asuransi,100.0
PAPUA,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.26708333333335
PAPUA,2023,2023,Jasa Keuangan,95.08500000000001
PAPUA,2023,2023,Jasa Pelayanan Makanan dan Minuman,113.1608333333333
PAPUA,2023,2023,Layanan Informasi dan Komunikasi,101.28166666666667
PAPUA,2023,2023,Makanan,114.92250000000001
PAPUA,2023,2023,"Makanan, Minuman dan Tembakau",116.89624999999998
PAPUA,2023,2023,Minuman Beralkohol,116.18416666666666
PAPUA,2023,2023,Minuman yang Tidak Beralkohol,110.97416666666666
PAPUA,2023,2023,Penyediaan Makanan dan Minuman / Restoran,113.1608333333333
PAPUA,2023,2023,Peralatan Informasi dan Komunikasi,102.89541666666668
PAPUA,2023,2023,Rokok dan Tembakau,136.87666666666667
PAPUA BARAT,2018,2020,Asuransi,118.33999999999996
PAPUA BARAT,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",104.16624999999999
PAPUA BARAT,2018,2020,Jasa Keuangan,100.0
PAPUA BARAT,2018,2020,Layanan Informasi dan Komunikasi,104.97791666666666
PAPUA BARAT,2018,2020,Peralatan Informasi dan Komunikasi,100.44541666666666
PAPUA BARAT,2018,2021,Asuransi,118.89000000000004
PAPUA BARAT,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",104.69
PAPUA BARAT,2018,2021,Jasa Keuangan,99.81166666666667
PAPUA BARAT,2018,2021,Layanan Informasi dan Komunikasi,105.60999999999999
PAPUA BARAT,2018,2021,Peralatan Informasi dan Komunikasi,101.01916666666668
PAPUA BARAT,2018,2022,Asuransi,118.89000000000004
PAPUA BARAT,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",104.435
PAPUA BARAT,2018,2022,Jasa Keuangan,89.98500000000001
PAPUA BARAT,2018,2022,Layanan Informasi dan Komunikasi,106.5675
PAPUA BARAT,2018,2022,Peralatan Informasi dan Komunikasi,101.68625
PAPUA BARAT,2020,2020,Jasa Pelayanan Makanan dan Minuman,110.66083333333334
PAPUA BARAT,2020,2020,Makanan,103.99208333333334
PAPUA BARAT,2020,2020,"Makanan, Minuman dan Tembakau",105.28666666666669
PAPUA BARAT,2020,2020,Minuman Beralkohol,97.91
PAPUA BARAT,2020,2020,Minuman yang Tidak Beralkohol,105.29625
PAPUA BARAT,2020,2020,Penyediaan Makanan dan Minuman / Restoran,110.66083333333334
PAPUA BARAT,2020,2020,Rokok dan Tembakau,115.05916666666664
PAPUA BARAT,2021,2021,Jasa Pelayanan Makanan dan Minuman,113.21041666666666
PAPUA BARAT,2021,2021,Makanan,109.66291666666666
PAPUA BARAT,2021,2021,"Makanan, Minuman dan Tembakau",110.46458333333335
PAPUA BARAT,2021,2021,Minuman Beralkohol,98.78000000000002
PAPUA BARAT,2021,2021,Minuman yang Tidak Beralkohol,106.56916666666666
PAPUA BARAT,2021,2021,Penyediaan Makanan dan Minuman / Restoran,113.21041666666666
PAPUA BARAT,2021,2021,Rokok dan Tembakau,119.09
PAPUA BARAT,2022,2022,Jasa Pelayanan Makanan dan Minuman,122.96374999999998
PAPUA BARAT,2022,2022,Makanan,111.41291666666666
PAPUA BARAT,2022,2022,"Makanan, Minuman dan Tembakau",113.15625
PAPUA BARAT,2022,2022,Minuman Beralkohol,100.71333333333332
PAPUA BARAT,2022,2022,Minuman yang Tidak Beralkohol,108.62708333333335
PAPUA BARAT,2022,2022,Penyediaan Makanan dan Minuman / Restoran,122.96374999999998
PAPUA BARAT,2022,2022,Rokok dan Tembakau,129.4079166666667
PAPUA BARAT,2023,2023,Asuransi,118.89000000000004
PAPUA BARAT,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",104.465
PAPUA BARAT,2023,2023,Jasa Keuangan,89.98500000000001
PAPUA BARAT,2023,2023,Jasa Pelayanan Makanan dan Minuman,130.16749999999996
PAPUA BARAT,2023,2023,Layanan Informasi dan Komunikasi,106.53999999999999
PAPUA BARAT,2023,2023,Makanan,115.24916666666667
PAPUA BARAT,2023,2023,"Makanan, Minuman dan Tembakau",118.39833333333334
PAPUA BARAT,2023,2023,Minuman Beralkohol,107.37583333333332
PAPUA BARAT,2023,2023,Minuman yang Tidak Beralkohol,113.62083333333331
PAPUA BARAT,2023,2023,Penyediaan Makanan dan Minuman / Restoran,130.16749999999996
PAPUA BARAT,2023,2023,Peralatan Informasi dan Komunikasi,102.22749999999999
PAPUA BARAT,2023,2023,Rokok dan Tembakau,145.56125
RIAU,2018,2020,Asuransi,100.0
RIAU,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",101.83083333333332
RIAU,2018,2020,Jasa Keuangan,100.0
RIAU,2018,2020,Layanan Informasi dan Komunikasi,101.86166666666665
RIAU,2018,2020,Peralatan Informasi dan Komunikasi,102.21916666666667
RIAU,2018,2021,Asuransi,106.66666666666666
RIAU,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",102.1579166666667
RIAU,2018,2021,Jasa Keuangan,99.93
RIAU,2018,2021,Layanan Informasi dan Komunikasi,101.6725
RIAU,2018,2021,Peralatan Informasi dan Komunikasi,103.71708333333333
RIAU,2018,2022,Asuransi,110.0
RIAU,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",101.94875000000002
RIAU,2018,2022,Jasa Keuangan,96.875
RIAU,2018,2022,Layanan Informasi dan Komunikasi,101.67166666666665
RIAU,2018,2022,Peralatan Informasi dan Komunikasi,103.13749999999999
RIAU,2020,2020,Jasa Pelayanan Makanan dan Minuman,104.07124999999999
RIAU,2020,2020,Makanan,102.86875
RIAU,2020,2020,"Makanan, Minuman dan Tembakau",104.64916666666666
RIAU,2020,2020,Minuman yang Tidak Beralkohol,103.55458333333334
RIAU,2020,2020,Penyediaan Makanan dan Minuman / Restoran,104.07124999999999
RIAU,2020,2020,Rokok dan Tembakau,114.27875
RIAU,2021,2021,Jasa Pelayanan Makanan dan Minuman,106.60166666666666
RIAU,2021,2021,Makanan,107.85208333333334
RIAU,2021,2021,"Makanan, Minuman dan Tembakau",109.25916666666669
RIAU,2021,2021,Minuman yang Tidak Beralkohol,104.94541666666667
