province,commodity,area,value
Sulawesi Barat,Minyak dan kelapa/Oil and coconut,urban,17198.0
Sulawesi Barat,Bahan minuman/Beverages stuffs,urban,17767.0
Sulawesi Barat,Bumbu-bumbuan/Spices,urban,16620.0
Sulawesi Barat,Konsumsi lainnya/Miscellaneous food items,urban,11386.0
Sulawesi Barat,Makanan dan minuman jadi/Prepared food and beverages,urban,208533.0
Sulawesi Barat,Rokok/Cigarettes,urban,89678.0
Sulawesi Barat,Jumlah makanan/Total food,urban,702404.0
Sulawesi Barat,Perumahan dan fasilitas rumah tangga/Housing and household facilities,urban,436185.0
Sulawesi Barat,Aneka barang dan jasa/Goods and services,urban,170556.0
Sulawesi Barat,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",urban,43415.0
Sulawesi Barat,Barang tahan lama/Durable goods,urban,78028.0
Sulawesi Barat,"Pajak, pungutan, dan asuransi/Taxes and insurance",urban,77531.0
Sulawesi Barat,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,urban,49934.0
Sulawesi Barat,Jumlah bukan makanan/Total non-food,urban,855650.0
Sulawesi Barat,Jumlah/Total,urban,1558054.0
Sulawesi Barat,Padi-padian/Cereals,rural,110739.0
Sulawesi Barat,Umbi-umbian/Tubers,rural,4660.0
Sulawesi Barat,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,rural,62570.0
Sulawesi Barat,Daging/Meat,rural,11015.0
Sulawesi Barat,Telur dan susu/Eggs and milk,rural,19173.0
Sulawesi Barat,Sayur-sayuran/Vegetables,rural,37214.0
Sulawesi Barat,Kacang-kacangan/Legumes,rural,7803.0
Sulawesi Barat,Buah-buahan/Fruits,rural,33592.0
Sulawesi Barat,Minyak dan kelapa/Oil and coconut,rural,13859.0
Sulawesi Barat,Bahan minuman/Beverages stuffs,rural,18166.0
Sulawesi Barat,Bumbu-bumbuan/Spices,rural,11749.0
Sulawesi Barat,Konsumsi lainnya/Miscellaneous food items,rural,9401.0
Sulawesi Barat,Makanan dan minuman jadi/Prepared food and beverages,rural,120934.0
Sulawesi Barat,Rokok/Cigarettes,rural,87683.0
Sulawesi Barat,Jumlah makanan/Total food,rural,548557.0
Sulawesi Barat,Perumahan dan fasilitas rumah tangga/Housing and household facilities,rural,242206.0
Sulawesi Barat,Aneka barang dan jasa/Goods and services,rural,79649.0
Sulawesi Barat,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",rural,22105.0
Sulawesi Barat,Barang tahan lama/Durable goods,rural,42542.0
Sulawesi Barat,"Pajak, pungutan, dan asuransi/Taxes and insurance",rural,42400.0
Sulawesi Barat,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,rural,18149.0
Sulawesi Barat,Jumlah bukan makanan/Total non-food,rural,447051.0
Sulawesi Barat,Jumlah/Total,rural,995608.0
Sulawesi Barat,Padi-padian/Cereals,total,109833.0
Sulawesi Barat,Umbi-umbian/Tubers,total,4502.0
Sulawesi Barat,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,total,66432.0
Sulawesi Barat,Daging/Meat,total,11769.0
Sulawesi Barat,Telur dan susu/Eggs and milk,total,21606.0
Sulawesi Barat,Sayur-sayuran/Vegetables,total,38302.0
Sulawesi Barat,Kacang-kacangan/Legumes,total,8321.0
Sulawesi Barat,Buah-buahan/Fruits,total,37037.0
Sulawesi Barat,Minyak dan kelapa/Oil and coconut,total,14535.0
Sulawesi Barat,Bahan minuman/Beverages stuffs,total,18085.0
Sulawesi Barat,Bumbu-bumbuan/Spices,total,12736.0
Sulawesi Barat,Konsumsi lainnya/Miscellaneous food items,total,9804.0
Sulawesi Barat,Makanan dan minuman jadi/Prepared food and beverages,total,138686.0
Sulawesi Barat,Rokok/Cigarettes,total,88088.0
Sulawesi Barat,Jumlah makanan/Total food,total,579734.0
Sulawesi Barat,Perumahan dan fasilitas rumah tangga/Housing and household facilities,total,281517.0
Sulawesi Barat,Aneka barang dan jasa/Goods and services,total,98071.0
Sulawesi Barat,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",total,26423.0
Sulawesi Barat,Barang tahan lama/Durable goods,total,49734.0
Sulawesi Barat,"Pajak, pungutan, dan asuransi/Taxes and insurance",total,49519.0
Sulawesi Barat,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,total,24591.0
Sulawesi Barat,Jumlah bukan makanan/Total non-food,total,529855.0
Sulawesi Barat,Jumlah/Total,total,1109589.0
Sulawesi Selatan,Padi-padian/Cereals,urban,89513.0
Sulawesi Selatan,Umbi-umbian/Tubers,urban,4826.0
Sulawesi Selatan,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,urban,83944.0
Sulawesi Selatan,Daging/Meat,urban,24933.0
Sulawesi Selatan,Telur dan susu/Eggs and milk,urban,37981.0
Sulawesi Selatan,Sayur-sayuran/Vegetables,urban,45764.0
Sulawesi Selatan,Kacang-kacangan/Legumes,urban,9595.0
Sulawesi Selatan,Buah-buahan/Fruits,urban,48418.0
Sulawesi Selatan,Minyak dan kelapa/Oil and coconut,urban,15319.0
Sulawesi Selatan,Bahan minuman/Beverages stuffs,urban,16547.0
Sulawesi Selatan,Bumbu-bumbuan/Spices,urban,17869.0
Sulawesi Selatan,Konsumsi lainnya/Miscellaneous food items,urban,12367.0
Sulawesi Selatan,Makanan dan minuman jadi/Prepared food and beverages,urban,222038.0
Sulawesi Selatan,Rokok/Cigarettes,urban,79620.0
Sulawesi Selatan,Jumlah makanan/Total food,urban,708734.0
Sulawesi Selatan,Perumahan dan fasilitas rumah tangga/Housing and household facilities,urban,451174.0
Sulawesi Selatan,Aneka barang dan jasa/Goods and services,urban,167607.0
Sulawesi Selatan,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",urban,41118.0
Sulawesi Selatan,Barang tahan lama/Durable goods,urban,61750.0
Sulawesi Selatan,"Pajak, pungutan, dan asuransi/Taxes and insurance",urban,64748.0
Sulawesi Selatan,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,urban,43217.0
Sulawesi Selatan,Jumlah bukan makanan/Total non-food,urban,829614.0
Sulawesi Selatan,Jumlah/Total,urban,1538348.0
Sulawesi Selatan,Padi-padian/Cereals,rural,97550.0
Sulawesi Selatan,Umbi-umbian/Tubers,rural,4190.0
Sulawesi Selatan,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,rural,67430.0
Sulawesi Selatan,Daging/Meat,rural,16259.0
Sulawesi Selatan,Telur dan susu/Eggs and milk,rural,25328.0
Sulawesi Selatan,Sayur-sayuran/Vegetables,rural,35544.0
Sulawesi Selatan,Kacang-kacangan/Legumes,rural,8160.0
Sulawesi Selatan,Buah-buahan/Fruits,rural,40179.0
Sulawesi Selatan,Minyak dan kelapa/Oil and coconut,rural,14489.0
Sulawesi Selatan,Bahan minuman/Beverages stuffs,rural,18521.0
Sulawesi Selatan,Bumbu-bumbuan/Spices,rural,11901.0
Sulawesi Selatan,Konsumsi lainnya/Miscellaneous food items,rural,9937.0
Sulawesi Selatan,Makanan dan minuman jadi/Prepared food and beverages,rural,138219.0
Sulawesi Selatan,Rokok/Cigarettes,rural,84234.0
Sulawesi Selatan,Jumlah makanan/Total food,rural,571940.0
Sulawesi Selatan,Perumahan dan fasilitas rumah tangga/Housing and household facilities,rural,259837.0
Sulawesi Selatan,Aneka barang dan jasa/Goods and services,rural,82444.0
Sulawesi Selatan,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",rural,28403.0
Sulawesi Selatan,Barang tahan lama/Durable goods,rural,39064.0
Sulawesi Selatan,"Pajak, pungutan, dan asuransi/Taxes and insurance",rural,40360.0
Sulawesi Selatan,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,rural,31848.0
Sulawesi Selatan,Jumlah bukan makanan/Total non-food,rural,481955.0
Sulawesi Selatan,Jumlah/Total,rural,1053896.0
Sulawesi Selatan,Padi-padian/Cereals,total,93747.0
Sulawesi Selatan,Umbi-umbian/Tubers,total,4491.0
Sulawesi Selatan,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,total,75242.0
Sulawesi Selatan,Daging/Meat,total,20362.0
Sulawesi Selatan,Telur dan susu/Eggs and milk,total,31314.0
Sulawesi Selatan,Sayur-sayuran/Vegetables,total,40379.0
Sulawesi Selatan,Kacang-kacangan/Legumes,total,8839.0
Sulawesi Selatan,Buah-buahan/Fruits,total,44077.0
Sulawesi Selatan,Minyak dan kelapa/Oil and coconut,total,14881.0
Sulawesi Selatan,Bahan minuman/Beverages stuffs,total,17587.0
Sulawesi Selatan,Bumbu-bumbuan/Spices,total,14725.0
Sulawesi Selatan,Konsumsi lainnya/Miscellaneous food items,total,11087.0
Sulawesi Selatan,Makanan dan minuman jadi/Prepared food and beverages,total,177873.0
Sulawesi Selatan,Rokok/Cigarettes,total,82051.0
Sulawesi Selatan,Jumlah makanan/Total food,total,636655.0
Sulawesi Selatan,Perumahan dan fasilitas rumah tangga/Housing and household facilities,total,350355.0
Sulawesi Selatan,Aneka barang dan jasa/Goods and services,total,122733.0
Sulawesi Selatan,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",total,34418.0
Sulawesi Selatan,Barang tahan lama/Durable goods,total,49796.0
Sulawesi Selatan,"Pajak, pungutan, dan asuransi/Taxes and insurance",total,51897.0
Sulawesi Selatan,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,total,37227.0
Sulawesi Selatan,Jumlah bukan makanan/Total non-food,total,646426.0
Sulawesi Selatan,Jumlah/Total,total,1283081.0
Sulawesi Tengah,Padi-padian/Cereals,urban,97035.0
Sulawesi Tengah,Umbi-umbian/Tubers,urban,5993.0
Sulawesi Tengah,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,urban,74514.0
Sulawesi Tengah,Daging/Meat,urban,21447.0
Sulawesi Tengah,Telur dan susu/Eggs and milk,urban,35224.0
Sulawesi Tengah,Sayur-sayuran/Vegetables,urban,52868.0
Sulawesi Tengah,Kacang-kacangan/Legumes,urban,12483.0
Sulawesi Tengah,Buah-buahan/Fruits,urban,45713.0
Sulawesi Tengah,Minyak dan kelapa/Oil and coconut,urban,18631.0
Sulawesi Tengah,Bahan minuman/Beverages stuffs,urban,19012.0
Sulawesi Tengah,Bumbu-bumbuan/Spices,urban,15873.0
Sulawesi Tengah,Konsumsi lainnya/Miscellaneous food items,urban,12282.0
Sulawesi Tengah,Makanan dan minuman jadi/Prepared food and beverages,urban,211608.0
Sulawesi Tengah,Rokok/Cigarettes,urban,84690.0
Sulawesi Tengah,Jumlah makanan/Total food,urban,707373.0
Sulawesi Tengah,Perumahan dan fasilitas rumah tangga/Housing and household facilities,urban,468525.0
Sulawesi Tengah,Aneka barang dan jasa/Goods and services,urban,165851.0
Sulawesi Tengah,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",urban,40949.0
Sulawesi Tengah,Barang tahan lama/Durable goods,urban,55034.0
Sulawesi Tengah,"Pajak, pungutan, dan asuransi/Taxes and insurance",urban,67281.0
Sulawesi Tengah,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,urban,16906.0
Sulawesi Tengah,Jumlah bukan makanan/Total non-food,urban,814546.0
Sulawesi Tengah,Jumlah/Total,urban,1521919.0
Sulawesi Tengah,Padi-padian/Cereals,rural,112722.0
Sulawesi Tengah,Umbi-umbian/Tubers,rural,7235.0
Sulawesi Tengah,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,rural,64115.0
Sulawesi Tengah,Daging/Meat,rural,17041.0
Sulawesi Tengah,Telur dan susu/Eggs and milk,rural,23840.0
Sulawesi Tengah,Sayur-sayuran/Vegetables,rural,47488.0
Sulawesi Tengah,Kacang-kacangan/Legumes,rural,9439.0
Sulawesi Tengah,Buah-buahan/Fruits,rural,37151.0
Sulawesi Tengah,Minyak dan kelapa/Oil and coconut,rural,16666.0
Sulawesi Tengah,Bahan minuman/Beverages stuffs,rural,20799.0
Sulawesi Tengah,Bumbu-bumbuan/Spices,rural,13245.0
Sulawesi Tengah,Konsumsi lainnya/Miscellaneous food items,rural,10690.0
Sulawesi Tengah,Makanan dan minuman jadi/Prepared food and beverages,rural,130754.0
Sulawesi Tengah,Rokok/Cigarettes,rural,102090.0
Sulawesi Tengah,Jumlah makanan/Total food,rural,613276.0
Sulawesi Tengah,Perumahan dan fasilitas rumah tangga/Housing and household facilities,rural,276602.0
Sulawesi Tengah,Aneka barang dan jasa/Goods and services,rural,84984.0
Sulawesi Tengah,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",rural,25169.0
Sulawesi Tengah,Barang tahan lama/Durable goods,rural,31514.0
Sulawesi Tengah,"Pajak, pungutan, dan asuransi/Taxes and insurance",rural,42140.0
Sulawesi Tengah,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,rural,14083.0
Sulawesi Tengah,Jumlah bukan makanan/Total non-food,rural,474491.0
Sulawesi Tengah,Jumlah/Total,rural,1087767.0
Sulawesi Tengah,Padi-padian/Cereals,total,107530.0
Sulawesi Tengah,Umbi-umbian/Tubers,total,6824.0
Sulawesi Tengah,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,total,67557.0
Sulawesi Tengah,Daging/Meat,total,18499.0
Sulawesi Tengah,Telur dan susu/Eggs and milk,total,27608.0
Sulawesi Tengah,Sayur-sayuran/Vegetables,total,49269.0
Sulawesi Tengah,Kacang-kacangan/Legumes,total,10446.0
Sulawesi Tengah,Buah-buahan/Fruits,total,39985.0
Sulawesi Tengah,Minyak dan kelapa/Oil and coconut,total,17317.0
Sulawesi Tengah,Bahan minuman/Beverages stuffs,total,20208.0
Sulawesi Tengah,Bumbu-bumbuan/Spices,total,14115.0
Sulawesi Tengah,Konsumsi lainnya/Miscellaneous food items,total,11217.0
Sulawesi Tengah,Makanan dan minuman jadi/Prepared food and beverages,total,157513.0
Sulawesi Tengah,Rokok/Cigarettes,total,96331.0
Sulawesi Tengah,Jumlah makanan/Total food,total,644418.0
Sulawesi Tengah,Perumahan dan fasilitas rumah tangga/Housing and household facilities,total,340120.0
Sulawesi Tengah,Aneka barang dan jasa/Goods and services,total,111748.0
Sulawesi Tengah,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",total,30391.0
Sulawesi Tengah,Barang tahan lama/Durable goods,total,39298.0
Sulawesi Tengah,"Pajak, pungutan, dan asuransi/Taxes and insurance",total,50461.0
Sulawesi Tengah,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,total,15017.0
Sulawesi Tengah,Jumlah bukan makanan/Total non-food,total,587035.0
Sulawesi Tengah,Jumlah/Total,total,1231453.0
Sulawesi Tenggara,Padi-padian/Cereals,urban,93303.0
Sulawesi Tenggara,Umbi-umbian/Tubers,urban,5426.0
Sulawesi Tenggara,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,urban,86841.0
Sulawesi Tenggara,Daging/Meat,urban,13962.0
Sulawesi Tenggara,Telur dan susu/Eggs and milk,urban,38288.0
Sulawesi Tenggara,Sayur-sayuran/Vegetables,urban,44839.0
Sulawesi Tenggara,Kacang-kacangan/Legumes,urban,8846.0
Sulawesi Tenggara,Buah-buahan/Fruits,urban,48777.0
Sulawesi Tenggara,Minyak dan kelapa/Oil and coconut,urban,14037.0
Sulawesi Tenggara,Bahan minuman/Beverages stuffs,urban,14155.0
Sulawesi Tenggara,Bumbu-bumbuan/Spices,urban,17208.0
Sulawesi Tenggara,Konsumsi lainnya/Miscellaneous food items,urban,11708.0
Sulawesi Tenggara,Makanan dan minuman jadi/Prepared food and beverages,urban,204816.0
Sulawesi Tenggara,Rokok/Cigarettes,urban,71960.0
Sulawesi Tenggara,Jumlah makanan/Total food,urban,674165.0
Sulawesi Tenggara,Perumahan dan fasilitas rumah tangga/Housing and household facilities,urban,464075.0
Sulawesi Tenggara,Aneka barang dan jasa/Goods and services,urban,160188.0
Sulawesi Tenggara,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",urban,43168.0
Sulawesi Tenggara,Barang tahan lama/Durable goods,urban,75512.0
Sulawesi Tenggara,"Pajak, pungutan, dan asuransi/Taxes and insurance",urban,59487.0
Sulawesi Tenggara,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,urban,38807.0
Sulawesi Tenggara,Jumlah bukan makanan/Total non-food,urban,841236.0
Sulawesi Tenggara,Jumlah/Total,urban,1515401.0
Sulawesi Tenggara,Padi-padian/Cereals,rural,103174.0
Sulawesi Tenggara,Umbi-umbian/Tubers,rural,5577.0
Sulawesi Tenggara,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,rural,70476.0
Sulawesi Tenggara,Daging/Meat,rural,11173.0
Sulawesi Tenggara,Telur dan susu/Eggs and milk,rural,22871.0
Sulawesi Tenggara,Sayur-sayuran/Vegetables,rural,37402.0
Sulawesi Tenggara,Kacang-kacangan/Legumes,rural,6795.0
Sulawesi Tenggara,Buah-buahan/Fruits,rural,39480.0
Sulawesi Tenggara,Minyak dan kelapa/Oil and coconut,rural,12621.0
Sulawesi Tenggara,Bahan minuman/Beverages stuffs,rural,15843.0
Sulawesi Tenggara,Bumbu-bumbuan/Spices,rural,12503.0
Sulawesi Tenggara,Konsumsi lainnya/Miscellaneous food items,rural,9582.0
Sulawesi Tenggara,Makanan dan minuman jadi/Prepared food and beverages,rural,131193.0
Sulawesi Tenggara,Rokok/Cigarettes,rural,80748.0
Sulawesi Tenggara,Jumlah makanan/Total food,rural,559437.0
Sulawesi Tenggara,Perumahan dan fasilitas rumah tangga/Housing and household facilities,rural,268033.0
Sulawesi Tenggara,Aneka barang dan jasa/Goods and services,rural,80790.0
Sulawesi Tenggara,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",rural,26724.0
Sulawesi Tenggara,Barang tahan lama/Durable goods,rural,50535.0
Sulawesi Tenggara,"Pajak, pungutan, dan asuransi/Taxes and insurance",rural,40568.0
Sulawesi Tenggara,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,rural,17693.0
Sulawesi Tenggara,Jumlah bukan makanan/Total non-food,rural,484343.0
Sulawesi Tenggara,Jumlah/Total,rural,1043780.0
Sulawesi Tenggara,Padi-padian/Cereals,total,99335.0
Sulawesi Tenggara,Umbi-umbian/Tubers,total,5518.0
Sulawesi Tenggara,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,total,76839.0
Sulawesi Tenggara,Daging/Meat,total,12257.0
Sulawesi Tenggara,Telur dan susu/Eggs and milk,total,28865.0
Sulawesi Tenggara,Sayur-sayuran/Vegetables,total,40294.0
Sulawesi Tenggara,Kacang-kacangan/Legumes,total,7593.0
Sulawesi Tenggara,Buah-buahan/Fruits,total,43095.0
Sulawesi Tenggara,Minyak dan kelapa/Oil and coconut,total,13172.0
Sulawesi Tenggara,Bahan minuman/Beverages stuffs,total,15186.0
Sulawesi Tenggara,Bumbu-bumbuan/Spices,total,14333.0
Sulawesi Tenggara,Konsumsi lainnya/Miscellaneous food items,total,10408.0
Sulawesi Tenggara,Makanan dan minuman jadi/Prepared food and beverages,total,159820.0
Sulawesi Tenggara,Rokok/Cigarettes,total,77331.0
Sulawesi Tenggara,Jumlah makanan/Total food,total,604047.0
Sulawesi Tenggara,Perumahan dan fasilitas rumah tangga/Housing and household facilities,total,344261.0
Sulawesi Tenggara,Aneka barang dan jasa/Goods and services,total,111663.0
Sulawesi Tenggara,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",total,33118.0
Sulawesi Tenggara,Barang tahan lama/Durable goods,total,60247.0
Sulawesi Tenggara,"Pajak, pungutan, dan asuransi/Taxes and insurance",total,47924.0
Sulawesi Tenggara,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,total,25903.0
Sulawesi Tenggara,Jumlah bukan makanan/Total non-food,total,623116.0
Sulawesi Tenggara,Jumlah/Total,total,1227163.0
Sulawesi Utara,Padi-padian/Cereals,urban,95652.0
Sulawesi Utara,Umbi-umbian/Tubers,urban,7742.0
Sulawesi Utara,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,urban,85644.0
Sulawesi Utara,Daging/Meat,urban,31090.0
Sulawesi Utara,Telur dan susu/Eggs and milk,urban,39986.0
Sulawesi Utara,Sayur-sayuran/Vegetables,urban,60631.0
Sulawesi Utara,Kacang-kacangan/Legumes,urban,10467.0
Sulawesi Utara,Buah-buahan/Fruits,urban,50938.0
Sulawesi Utara,Minyak dan kelapa/Oil and coconut,urban,20384.0
Sulawesi Utara,Bahan minuman/Beverages stuffs,urban,18309.0
Sulawesi Utara,Bumbu-bumbuan/Spices,urban,12087.0
Sulawesi Utara,Konsumsi lainnya/Miscellaneous food items,urban,9287.0
Sulawesi Utara,Makanan dan minuman jadi/Prepared food and beverages,urban,235739.0
Sulawesi Utara,Rokok/Cigarettes,urban,89084.0
Sulawesi Utara,Jumlah makanan/Total food,urban,767039.0
Sulawesi Utara,Perumahan dan fasilitas rumah tangga/Housing and household facilities,urban,426829.0
Sulawesi Utara,Aneka barang dan jasa/Goods and services,urban,189587.0
Sulawesi Utara,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",urban,45088.0
Sulawesi Utara,Barang tahan lama/Durable goods,urban,48860.0
Sulawesi Utara,"Pajak, pungutan, dan asuransi/Taxes and insurance",urban,68111.0
Sulawesi Utara,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,urban,26132.0
Sulawesi Utara,Jumlah bukan makanan/Total non-food,urban,804607.0
Sulawesi Utara,Jumlah/Total,urban,1571646.0
Sulawesi Utara,Padi-padian/Cereals,rural,106776.0
Sulawesi Utara,Umbi-umbian/Tubers,rural,9024.0
Sulawesi Utara,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,rural,73790.0
Sulawesi Utara,Daging/Meat,rural,22213.0
Sulawesi Utara,Telur dan susu/Eggs and milk,rural,29804.0
Sulawesi Utara,Sayur-sayuran/Vegetables,rural,54041.0
Sulawesi Utara,Kacang-kacangan/Legumes,rural,9032.0
Sulawesi Utara,Buah-buahan/Fruits,rural,43969.0
Sulawesi Utara,Minyak dan kelapa/Oil and coconut,rural,20718.0
Sulawesi Utara,Bahan minuman/Beverages stuffs,rural,19361.0
Sulawesi Utara,Bumbu-bumbuan/Spices,rural,12302.0
Sulawesi Utara,Konsumsi lainnya/Miscellaneous food items,rural,7925.0
Sulawesi Utara,Makanan dan minuman jadi/Prepared food and beverages,rural,156572.0
Sulawesi Utara,Rokok/Cigarettes,rural,91342.0
Sulawesi Utara,Jumlah makanan/Total food,rural,656869.0
Sulawesi Utara,Perumahan dan fasilitas rumah tangga/Housing and household facilities,rural,260258.0
Sulawesi Utara,Aneka barang dan jasa/Goods and services,rural,101407.0
Sulawesi Utara,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",rural,32646.0
Sulawesi Utara,Barang tahan lama/Durable goods,rural,46209.0
Sulawesi Utara,"Pajak, pungutan, dan asuransi/Taxes and insurance",rural,37217.0
Sulawesi Utara,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,rural,12647.0
Sulawesi Utara,Jumlah bukan makanan/Total non-food,rural,490384.0
Sulawesi Utara,Jumlah/Total,rural,1147253.0
Sulawesi Utara,Padi-padian/Cereals,total,100611.0
Sulawesi Utara,Umbi-umbian/Tubers,total,8313.0
Sulawesi Utara,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,total,80359.0
Sulawesi Utara,Daging/Meat,total,27133.0
Sulawesi Utara,Telur dan susu/Eggs and milk,total,35446.0
Sulawesi Utara,Sayur-sayuran/Vegetables,total,57693.0
Sulawesi Utara,Kacang-kacangan/Legumes,total,9827.0
Sulawesi Utara,Buah-buahan/Fruits,total,47831.0
Sulawesi Utara,Minyak dan kelapa/Oil and coconut,total,20533.0
Sulawesi Utara,Bahan minuman/Beverages stuffs,total,18778.0
Sulawesi Utara,Bumbu-bumbuan/Spices,total,12183.0
Sulawesi Utara,Konsumsi lainnya/Miscellaneous food items,total,8680.0
Sulawesi Utara,Makanan dan minuman jadi/Prepared food and beverages,total,200442.0
Sulawesi Utara,Rokok/Cigarettes,total,90091.0
Sulawesi Utara,Jumlah makanan/Total food,total,717919.0
Sulawesi Utara,Perumahan dan fasilitas rumah tangga/Housing and household facilities,total,352563.0
Sulawesi Utara,Aneka barang dan jasa/Goods and services,total,150272.0
Sulawesi Utara,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",total,39541.0
Sulawesi Utara,Barang tahan lama/Durable goods,total,47678.0
Sulawesi Utara,"Pajak, pungutan, dan asuransi/Taxes and insurance",total,54337.0
Sulawesi Utara,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,total,20120.0
Sulawesi Utara,Jumlah bukan makanan/Total non-food,total,664510.0
Sulawesi Utara,Jumlah/Total,total,1382429.0
Sumatera Barat,Padi-padian/Cereals,urban,96837.0
Sumatera Barat,Umbi-umbian/Tubers,urban,9585.0
Sumatera Barat,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,urban,75791.0
Sumatera Barat,Daging/Meat,urban,32525.0
Sumatera Barat,Telur dan susu/Eggs and milk,urban,40039.0
Sumatera Barat,Sayur-sayuran/Vegetables,urban,85989.0
Sumatera Barat,Kacang-kacangan/Legumes,urban,10828.0
Sumatera Barat,Buah-buahan/Fruits,urban,43798.0
Sumatera Barat,Minyak dan kelapa/Oil and coconut,urban,27003.0
Sumatera Barat,Bahan minuman/Beverages stuffs,urban,17475.0
Sumatera Barat,Bumbu-bumbuan/Spices,urban,14931.0
Sumatera Barat,Konsumsi lainnya/Miscellaneous food items,urban,11165.0
Sumatera Barat,Makanan dan minuman jadi/Prepared food and beverages,urban,279997.0
Sumatera Barat,Rokok/Cigarettes,urban,106844.0
Sumatera Barat,Jumlah makanan/Total food,urban,852810.0
Sumatera Barat,Perumahan dan fasilitas rumah tangga/Housing and household facilities,urban,404203.0
Sumatera Barat,Aneka barang dan jasa/Goods and services,urban,213362.0
Sumatera Barat,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",urban,57081.0
Sumatera Barat,Barang tahan lama/Durable goods,urban,72994.0
Sumatera Barat,"Pajak, pungutan, dan asuransi/Taxes and insurance",urban,67170.0
Sumatera Barat,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,urban,26393.0
Sumatera Barat,Jumlah bukan makanan/Total non-food,urban,841204.0
Sumatera Barat,Jumlah/Total,urban,1694014.0
Sumatera Barat,Padi-padian/Cereals,rural,114082.0
Sumatera Barat,Umbi-umbian/Tubers,rural,8994.0
Sumatera Barat,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,rural,65303.0
Sumatera Barat,Daging/Meat,rural,24577.0
Sumatera Barat,Telur dan susu/Eggs and milk,rural,27248.0
Sumatera Barat,Sayur-sayuran/Vegetables,rural,84127.0
Sumatera Barat,Kacang-kacangan/Legumes,rural,9227.0
Sumatera Barat,Buah-buahan/Fruits,rural,30184.0
Sumatera Barat,Minyak dan kelapa/Oil and coconut,rural,27916.0
Sumatera Barat,Bahan minuman/Beverages stuffs,rural,17895.0
Sumatera Barat,Bumbu-bumbuan/Spices,rural,8469.0
Sumatera Barat,Konsumsi lainnya/Miscellaneous food items,rural,8255.0
Sumatera Barat,Makanan dan minuman jadi/Prepared food and beverages,rural,196112.0
Sumatera Barat,Rokok/Cigarettes,rural,118155.0
Sumatera Barat,Jumlah makanan/Total food,rural,740543.0
Sumatera Barat,Perumahan dan fasilitas rumah tangga/Housing and household facilities,rural,253572.0
Sumatera Barat,Aneka barang dan jasa/Goods and services,rural,120745.0
Sumatera Barat,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",rural,41623.0
